指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-17,2026-07-17
交易日数,trading_days,1091,1091
期末净值,final_nav,1.0997992294470234,1.0579142821310383
累计收益率,total_return,0.09979922944702335,0.05791428213103833
年化收益率,annual_return,0.0222364378504305,0.013101064268449925
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.008236437850430501,-0.0008989357315500757
年化波动率,annual_volatility,0.010459805976979382,0.01200795217617048
夏普比率,sharpe,0.7874369628421203,-0.07486170150927102
最大回撤,max_drawdown,-0.006243225367345229,-0.016209613418407987
最大回撤起点,max_drawdown_start,2022-02-10,2022-01-13
最大回撤终点,max_drawdown_end,2022-04-08,2022-07-08
Calmar比率,calmar,3.5616907194695706,0.8082280514828363
日胜率_参考,win_rate,0.13748854262144822,0.12648945921173235
调仓周期数,signal_period_count,1072,1072
盈利调仓周期数,winning_signal_periods,143,132
调仓周期胜率,signal_period_win_rate,0.1333955223880597,0.12313432835820895
单周期平均收益,avg_signal_period_return,8.896098743906042e-05,5.280177285749516e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,82.03000000000186,39.07999999999713
年化资本利得_BP,capital_gain_annualized_bp,18.96473394495456,9.035009174311263
资本利得交易笔数,capital_gain_trade_count,77,77
已平仓交易笔数,capital_gain_closed_trade_count,77,77
资本利得盈利笔数,capital_gain_winning_trades,45,43
资本利得亏损笔数,capital_gain_losing_trades,31,34
资本利得持平笔数,capital_gain_flat_trades,1,0
资本利得交易胜率,capital_gain_trade_win_rate,0.5844155844155844,0.5584415584415584
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.0653246753246992,0.5075324675324302
资本利得中位数_BP,capital_gain_median_trade_bp,0.3099999999999978,0.24999999999997247
平均每笔盈利_BP,capital_gain_avg_win_bp,2.6860000000000657,2.7013953488371625
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.252903225806487,-2.267058823529437
资本利得盈亏比,capital_gain_profit_loss_ratio,2.1438208032955637,1.1915859089317915
最佳交易_BP,capital_gain_best_trade_bp,15.530000000000022,14.65000000000001
最差交易_BP,capital_gain_worst_trade_bp,-7.410000000000991,-9.469999999999999
平均每笔持有交易日,capital_gain_avg_holding_days,3.0,3.0
最长单笔持有交易日,capital_gain_max_holding_days,20,20
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.389999999999993,-25.33000000000191
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-02-09,2022-01-13
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-04-08,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,5
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
