指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1086,1086
期末净值,final_nav,1.1357004560014883,1.2444404823783966
累计收益率,total_return,0.13570045600148828,0.24444048237839655
年化收益率,annual_return,0.02999582246192678,0.05210360265901248
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.01599582246192678,0.038103602659012484
年化波动率,annual_volatility,0.01252992227298829,0.02171400253264227
夏普比率,sharpe,1.2766098714283485,1.7547940598114982
最大回撤,max_drawdown,-0.007413030758259054,-0.02799643425031162
最大回撤起点,max_drawdown_start,2024-04-25,2025-01-08
最大回撤终点,max_drawdown_end,2024-04-29,2025-03-19
Calmar比率,calmar,4.0463642253888725,1.8610799572960808
日胜率_参考,win_rate,0.20441988950276244,0.5920810313075506
调仓周期数,signal_period_count,220,220
盈利调仓周期数,winning_signal_periods,50,152
调仓周期胜率,signal_period_win_rate,0.22727272727272727,0.6909090909090909
单周期平均收益,avg_signal_period_return,0.000580312561431202,0.0009997968744695602
累计资本利得_BP（收益率变动）,capital_gain_total_bp,143.96000000000404,128.88000000000002
资本利得交易笔数,capital_gain_trade_count,58,1
已平仓交易笔数,capital_gain_closed_trade_count,58,0
资本利得盈利笔数,capital_gain_winning_trades,41,0
资本利得亏损笔数,capital_gain_losing_trades,17,0
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7068965517241379,
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.4820689655173114,
资本利得中位数_BP,capital_gain_median_trade_bp,1.7250000000000076,
平均盈利交易_BP,capital_gain_avg_win_bp,4.065609756097611,
平均亏损交易_BP,capital_gain_avg_loss_bp,-1.3370588235292937,
资本利得盈亏比,capital_gain_profit_loss_ratio,3.040711212215816,
最佳交易_BP,capital_gain_best_trade_bp,16.829999999999,
最差交易_BP,capital_gain_worst_trade_bp,-3.3800000000000496,
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.82999999999997,-35.029999999999006
最长连续亏损笔数,capital_gain_longest_losing_streak,3,0
当前未平仓交易数,capital_gain_open_trade_count,0,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,128.88000000000002
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
