指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1126,1126
期末净值,final_nav,1.1767496734952274,1.087635441646903
累计收益率,total_return,0.1767496734952274,0.08763544164690296
年化收益率,annual_return,0.037130092023416994,0.018995510601220733
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.023130092023416995,0.004995510601220733
年化波动率,annual_volatility,0.01289357862210085,0.014661784049076716
夏普比率,sharpe,1.793923370798683,0.34071642199199564
最大回撤,max_drawdown,-0.011978657752553912,-0.024864721403544898
最大回撤起点,max_drawdown_start,2025-07-04,2022-01-28
最大回撤终点,max_drawdown_end,2026-01-14,2022-05-16
Calmar比率,calmar,3.099687192874399,0.7639542906164472
日胜率_参考,win_rate,0.26287744227353466,0.22646536412078153
调仓周期数,signal_period_count,1107,1107
盈利调仓周期数,winning_signal_periods,295,254
调仓周期胜率,signal_period_win_rate,0.26648599819331525,0.22944896115627822
单周期平均收益,avg_signal_period_return,0.00014736444034311896,7.63157743558545e-05
累计资本利得_BP,capital_gain_total_bp,136.99000000000868,49.44000000000392
年化资本利得_BP,capital_gain_annualized_bp,30.68576000000194,11.074560000000877
资本利得交易笔数,capital_gain_trade_count,224,224
已平仓交易笔数,capital_gain_closed_trade_count,223,223
资本利得盈利笔数,capital_gain_winning_trades,143,124
资本利得亏损笔数,capital_gain_losing_trades,77,98
资本利得持平笔数,capital_gain_flat_trades,3,1
资本利得交易胜率,capital_gain_trade_win_rate,0.6412556053811659,0.5560538116591929
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.6126008968610298,0.22035874439463649
资本利得中位数_BP,capital_gain_median_trade_bp,0.6100000000009924,0.2500000000000071
平均每笔盈利_BP,capital_gain_avg_win_bp,1.602027972028021,1.742419354838734
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.2010389610389265,-1.7032653061224396
资本利得盈亏比,capital_gain_profit_loss_ratio,1.3338684455683518,1.0229876394332427
最佳交易_BP,capital_gain_best_trade_bp,9.869999999999985,12.540000000000017
最差交易_BP,capital_gain_worst_trade_bp,-5.779999999999987,-7.409999999999986
平均每笔持有交易日,capital_gain_avg_holding_days,1.9866071428571428,1.9866071428571428
最长单笔持有交易日,capital_gain_max_holding_days,8,8
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-17.600000000001046,-33.099999999992995
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-07-04,2022-01-28
资本利得最大回撤终点,capital_gain_max_drawdown_end,2026-01-14,2022-12-06
最长连续亏损笔数,capital_gain_longest_losing_streak,5,8
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.37999999999902695,0.29999999999998783
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
