日期,信号日期,总分,结论,仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2022-02-18,2022-02-14,75.0,看多,1.0,3.0909,2.7975,0.0007764931549188931,-0.001408007701782543,0.00012296031746031745,0.0006535328374585756,0.00011031349206349207,-0.0015183211938460351,1.2646825396825379e-05,0.002171854031304611,0.7700000000000068,-1.7599999999999907,2.5299999999999976,-2.2799999999999905,-1.1500000000000044,-1.1299999999999857,0.0006120436507936504,-0.0019379203525157814,0.0020671111111111107,-0.001014484013141242,0.9986736984626139,1.0010144011436144,0.9976616693243111
2022-02-21,2022-02-21,50.0,中性,0.0,3.1083,2.83,-0.0,-0.0026901757816289716,0.0,-0.0,0.00011101190476190476,-0.002801187686390876,-0.00011101190476190476,0.002801187686390876,-0.0,-3.249999999999989,3.249999999999989,-2.2799999999999905,-4.399999999999993,2.120000000000003,0.0006120436507936504,-0.0019379203525157814,0.0021781230158730153,-0.003815671699532118,0.9986736984626139,0.998321496444596,1.0003527941843107
2022-02-22,2022-02-21,50.0,中性,0.0,3.116,2.82,-0.0,0.0009727704886786911,0.0,-0.0,0.0001123015873015873,0.0008604689013771038,-0.0001123015873015873,-0.0008604689013771038,-0.0,0.999999999999994,-0.999999999999994,-2.2799999999999905,-3.3999999999999995,1.1200000000000092,0.0006120436507936504,-0.0019379203525157814,0.0022904246031746024,-0.0029552027981550144,0.9986736984626139,0.9992926341345507,0.9993806262041821
2022-02-23,2022-02-21,50.0,中性,0.0,3.1437,2.79,-0.0,0.0026946349486647934,0.0,-0.0,0.0001119047619047619,0.0025827301867600316,-0.0001119047619047619,-0.0025827301867600316,-0.0,2.999999999999982,-2.999999999999982,-2.2799999999999905,-0.4000000000000177,-1.8799999999999726,0.0006120436507936504,-0.0019379203525157814,0.0024023293650793642,-0.0003724726113949828,0.9986736984626139,1.001985362990433,0.9966948973007596
2022-02-24,2022-02-21,50.0,中性,0.0,3.1395,2.7875,0.0,0.00032627317637292025,0.0,0.0,0.00011071428571428572,0.00021555889065863454,-0.00011071428571428572,-0.00021555889065863454,0.0,0.25000000000000716,-0.25000000000000716,-2.2799999999999905,-0.1500000000000105,-2.12999999999998,0.0006120436507936504,-0.0019379203525157814,0.00251304365079365,-0.00015691372073634827,0.9986736984626139,1.002312283937495,0.9963698085584792
2022-02-25,2022-02-21,50.0,中性,0.0,3.1393,2.775,0.0,0.0011885477766145588,0.0,0.0,0.00011061507936507937,0.0010779326972494795,-0.00011061507936507937,-0.0010779326972494795,0.0,1.250000000000001,-1.250000000000001,-2.2799999999999905,1.0999999999999905,-3.3799999999999812,0.0006120436507936504,-0.0019379203525157814,0.002623658730158729,0.0009210189765131312,0.9986736984626139,1.0035035799740422,0.9951869812845578
2022-02-28,2022-02-28,10.0,看空,0.0,3.1495,2.775,-0.0,0.00011011904761904761,0.0,-0.0,0.00011011904761904761,-0.0,-0.00011011904761904761,0.0,-0.0,-0.0,0.0,-2.2799999999999905,1.0999999999999905,-3.3799999999999812,0.0006120436507936504,-0.0019379203525157814,0.002733777777777777,0.0009210189765131312,0.9986736984626139,1.0036140848325512,0.9950774043084881
2022-03-01,2022-02-28,10.0,看空,0.0,3.14,2.8025,0.0,-0.002262854439223358,0.0,0.0,0.00011011904761904761,-0.002372973486842406,-0.00011011904761904761,0.002372973486842406,0.0,-2.7500000000000093,2.7500000000000093,-2.2799999999999905,-1.6500000000000188,-0.6299999999999719,0.0006120436507936504,-0.0019379203525157814,0.0028438968253968245,-0.0014519545103292746,0.9986736984626139,1.0013430522454208,0.9973342264902911
2022-03-02,2022-02-28,10.0,看空,0.0,3.1346,2.8175,0.0,-0.0011813140365504059,0.0,0.0,0.00011121031746031746,-0.0012925243540107233,-0.00011121031746031746,0.0012925243540107233,0.0,-1.4999999999999736,1.4999999999999736,-2.2799999999999905,-3.1499999999999924,0.8700000000000017,0.0006120436507936504,-0.0019379203525157814,0.002955107142857142,-0.002744478864339998,0.9986736984626139,1.000160151642401,0.9985137848400117
2022-03-03,2022-02-28,10.0,看空,0.0,3.1543,2.83,-0.0,-0.0009644699506606428,0.0,-0.0,0.00011180555555555556,-0.0010762755062161983,-0.00011180555555555556,0.0010762755062161983,-0.0,-1.250000000000001,1.250000000000001,-2.2799999999999905,-4.399999999999993,2.1200000000000028,0.0006120436507936504,-0.0019379203525157814,0.0030669126984126977,-0.003820754370556196,0.9986736984626139,0.9991955272302937,0.999477751097299
2022-03-04,2022-02-28,10.0,看空,0.0,3.1543,2.8125,0.0,0.0016181221647115114,0.0,-0.0,0.0001123015873015873,0.001505820577409924,-0.0001123015873015873,-0.001505820577409924,-0.0,1.7499999999999807,-1.7499999999999807,-2.2799999999999905,-2.650000000000013,0.3700000000000221,0.0006120436507936504,-0.0019379203525157814,0.0031792142857142848,-0.0023149337931462717,0.9986736984626139,1.0008123476597857,0.997863086719331
2022-03-07,2022-03-07,47.5,中性,0.0,3.1509,2.8126,0.0,0.0001029947313226618,0.0,0.0,0.00011160714285714285,-8.612411534481057e-06,-0.00011160714285714285,8.612411534481057e-06,0.0,-0.010000000000010001,0.010000000000010001,-2.2799999999999905,-2.660000000000023,0.3800000000000321,0.0006120436507936504,-0.0019379203525157814,0.0032908214285714277,-0.002323546204680753,0.9986736984626139,1.0009154260586373,0.9977603226629739
2022-03-08,2022-03-07,47.5,中性,0.0,3.1541,2.8276,-0.0,-0.001180243995369731,0.0,-0.0,0.00011161111111111112,-0.0012918551064808421,-0.00011161111111111112,0.0012918551064808421,-0.0,-1.4999999999999736,1.4999999999999736,-2.2799999999999905,-4.159999999999997,1.8800000000000057,0.0006120436507936504,-0.0019379203525157814,0.0034024325396825386,-0.003615401311161595,0.9986736984626139,0.9997341016371586,0.9989393147909947
2022-03-09,2022-03-07,47.5,中性,0.0,3.1547,2.8426,0.0,-0.0011786557748239708,0.0,-0.0,0.0001122063492063492,-0.0012908621240303201,-0.0001122063492063492,0.0012908621240303201,-0.0,-1.5000000000000082,1.5000000000000082,-2.2799999999999905,-5.660000000000005,3.380000000000014,0.0006120436507936504,-0.0019379203525157814,0.003514638888888888,-0.004906263435191915,0.9986736984626139,0.9985557592649754,1.000118109776589
2022-03-10,2022-03-07,47.5,中性,0.0,3.1648,2.8502,-0.0,-0.0005407326853907002,0.0,-0.0,0.0001128015873015873,-0.0006535342726922875,-0.0001128015873015873,0.0006535342726922875,-0.0,-0.7599999999999968,0.7599999999999968,-2.2799999999999905,-6.420000000000002,4.140000000000011,0.0006120436507936504,-0.0019379203525157814,0.003627440476190475,-0.005559797707884203,0.9986736984626139,0.9980158075277558,1.0006591989123779
2022-03-11,2022-03-07,47.5,中性,0.0,3.1753,2.7902,-0.0,0.005270575856043863,0.0,-0.0,0.0001131031746031746,0.005157472681440688,-0.0001131031746031746,-0.005157472681440688,-0.0,5.999999999999998,-5.999999999999998,-2.2799999999999905,-0.4200000000000035,-1.859999999999987,0.0006120436507936504,-0.0019379203525157814,0.0037405436507936497,-0.0004023250264435143,0.9986736984626139,1.0032759255468617,0.9954128002406324
