指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1126,1126
期末净值,final_nav,1.1949756188813216,1.0650621309354895
累计收益率,total_return,0.19497561888132164,0.06506213093548951
年化收益率,annual_return,0.04070688074921991,0.014219572390100632
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.02670688074921991,0.00021957239010063183
年化波动率,annual_volatility,0.013654845611445436,0.014959209772408553
夏普比率,sharpe,1.9558537320139535,0.014678074139024451
最大回撤,max_drawdown,-0.007872460389905633,-0.020980216758432424
最大回撤起点,max_drawdown_start,2022-09-13,2022-01-20
最大回撤终点,max_drawdown_end,2022-11-25,2022-04-28
Calmar比率,calmar,5.170795244827882,0.6777609856859779
日胜率_参考,win_rate,0.28685612788632325,0.2477797513321492
调仓周期数,signal_period_count,1107,1107
盈利调仓周期数,winning_signal_periods,315,273
调仓周期胜率,signal_period_win_rate,0.2845528455284553,0.24661246612466126
单周期平均收益,avg_signal_period_return,0.00016129730158287307,5.738911150655726e-05
累计资本利得_BP,capital_gain_total_bp,149.65000000000992,22.10999999999117
年化资本利得_BP,capital_gain_annualized_bp,33.52160000000222,4.952639999998022
资本利得交易笔数,capital_gain_trade_count,125,125
已平仓交易笔数,capital_gain_closed_trade_count,124,124
资本利得盈利笔数,capital_gain_winning_trades,79,60
资本利得亏损笔数,capital_gain_losing_trades,43,64
资本利得持平笔数,capital_gain_flat_trades,2,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6370967741935484,0.4838709677419355
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.199112903225886,0.1634677419354126
资本利得中位数_BP,capital_gain_median_trade_bp,0.6600000000000008,-0.020000000000002904
平均每笔盈利_BP,capital_gain_avg_win_bp,2.8070886075950243,2.735499999999916
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.6993023255813269,-2.24781250000006
资本利得盈亏比,capital_gain_profit_loss_ratio,1.6519065297193227,1.216960934241554
最佳交易_BP,capital_gain_best_trade_bp,17.439999999999994,19.31000000000002
最差交易_BP,capital_gain_worst_trade_bp,-7.410000000000992,-12.309999999999995
平均每笔持有交易日,capital_gain_avg_holding_days,3.88,3.88
最长单笔持有交易日,capital_gain_max_holding_days,28,28
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-13.200000000000028,-36.55000000000085
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-09-05,2022-01-20
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,6,7
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.9600000000000233,1.8400000000000014
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
