指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1129,1129
期末净值,final_nav,1.222683973916557,1.1664553164217304
累计收益率,total_return,0.22268397391655692,0.1664553164217304
年化收益率,annual_return,0.04593902742882383,0.03499587669928239
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.03193902742882383,0.020995876699282393
年化波动率,annual_volatility,0.01656463790588607,0.018486902988828956
夏普比率,sharpe,1.9281452217844517,1.1357162804375363
最大回撤,max_drawdown,-0.013911760072605195,-0.017229339511649844
最大回撤起点,max_drawdown_start,2024-08-05,2024-08-02
最大回撤终点,max_drawdown_end,2024-11-18,2024-10-24
Calmar比率,calmar,3.302172204600207,2.031179237928388
日胜率_参考,win_rate,0.3728963684676705,0.3516386182462356
调仓周期数,signal_period_count,228,228
盈利调仓周期数,winning_signal_periods,100,91
调仓周期胜率,signal_period_win_rate,0.43859649122807015,0.3991228070175439
单周期平均收益,avg_signal_period_return,0.0008852717953646648,0.0006794227649919399
累计资本利得_BP,capital_gain_total_bp,156.92000000000104,108.0399999999999
年化资本利得_BP,capital_gain_annualized_bp,35.05659574468108,24.13659574468083
资本利得交易笔数,capital_gain_trade_count,44,44
已平仓交易笔数,capital_gain_closed_trade_count,43,43
资本利得盈利笔数,capital_gain_winning_trades,29,28
资本利得亏损笔数,capital_gain_losing_trades,14,15
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6744186046511628,0.6511627906976745
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.5388372093023497,2.3951162790697653
资本利得中位数_BP,capital_gain_median_trade_bp,1.6100000000000148,1.13000000000002
平均每笔盈利_BP,capital_gain_avg_win_bp,6.43517241379314,5.567857142857249
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.460714285714286,-3.5273333333335373
资本利得盈亏比,capital_gain_profit_loss_ratio,2.615164406185891,1.5784890784890173
最佳交易_BP,capital_gain_best_trade_bp,40.07000000000001,40.49
最差交易_BP,capital_gain_worst_trade_bp,-7.530000000000001,-9.900000000000013
平均每笔持有交易日,capital_gain_avg_holding_days,15.227272727272727,15.227272727272727
最长单笔持有交易日,capital_gain_max_holding_days,41,41
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-18.669999999998993,-21.430000000000035
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-05,2024-08-02
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-11-20,2024-10-24
最长连续亏损笔数,capital_gain_longest_losing_streak,4,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,4.7499999999999964,5.049999999999985
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
