指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1131,1131
期末净值,final_nav,1.1980104756539567,1.0708515380505335
累计收益率,total_return,0.19801047565395669,0.07085153805053346
年化收益率,annual_return,0.04111190263230502,0.015383002718591055
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.02711190263230502,0.0013830027185910542
年化波动率,annual_volatility,0.014173984309628946,0.014692005938336607
夏普比率,sharpe,1.9127933289644492,0.09413300841257585
最大回撤,max_drawdown,-0.0067155264063880615,-0.018813872518190555
最大回撤起点,max_drawdown_start,2022-02-10,2022-01-20
最大回撤终点,max_drawdown_end,2022-02-16,2022-04-27
Calmar比率,calmar,6.121918096129862,0.8176414878817586
日胜率_参考,win_rate,0.28028293545534927,0.23872679045092837
调仓周期数,signal_period_count,1112,1112
盈利调仓周期数,winning_signal_periods,311,266
调仓周期胜率,signal_period_win_rate,0.27967625899280574,0.2392086330935252
单周期平均收益,avg_signal_period_return,0.0001628839130121795,6.199286613478741e-05
累计资本利得_BP,capital_gain_total_bp,153.4000000000089,29.809999999998094
年化资本利得_BP,capital_gain_annualized_bp,34.20955752212588,6.64789380530931
资本利得交易笔数,capital_gain_trade_count,114,114
已平仓交易笔数,capital_gain_closed_trade_count,113,113
资本利得盈利笔数,capital_gain_winning_trades,76,54
资本利得亏损笔数,capital_gain_losing_trades,35,59
资本利得持平笔数,capital_gain_flat_trades,2,0
资本利得交易胜率,capital_gain_trade_win_rate,0.672566371681416,0.4778761061946903
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.355663716814238,0.2559292035398063
资本利得中位数_BP,capital_gain_median_trade_bp,0.6800000000000208,-0.029999999999023863
平均每笔盈利_BP,capital_gain_avg_win_bp,2.8628947368422217,3.008888888888814
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.8397142857142856,-2.2637288135592866
资本利得盈亏比,capital_gain_profit_loss_ratio,1.556162692801332,1.3291737379787572
最佳交易_BP,capital_gain_best_trade_bp,14.90999999999999,14.750000000000005
最差交易_BP,capital_gain_worst_trade_bp,-7.750000000000984,-10.469999999999994
平均每笔持有交易日,capital_gain_avg_holding_days,4.131578947368421,4.131578947368421
最长单笔持有交易日,capital_gain_max_holding_days,28,28
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-10.159999999999023,-29.110000000001843
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-09-05,2022-01-20
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,5,5
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.21000000000000185,0.8899999999999879
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
