指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1088,1088
期末净值,final_nav,1.1324821994867462,1.0704294626322768
累计收益率,total_return,0.13248219948674622,0.07042946263227678
年化收益率,annual_return,0.02926246464094362,0.01590352015550045
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.01526246464094362,0.0019035201555004499
年化波动率,annual_volatility,0.01033377675953307,0.011188442317782573
夏普比率,sharpe,1.4769493280241184,0.17013272280762912
最大回撤,max_drawdown,-0.007672570833469172,-0.015463674845345499
最大回撤起点,max_drawdown_start,2022-02-10,2022-08-11
最大回撤终点,max_drawdown_end,2022-03-03,2022-11-30
Calmar比率,calmar,3.8139060917229126,1.02844377643438
日胜率_参考,win_rate,0.15625,0.12959558823529413
调仓周期数,signal_period_count,1070,1070
盈利调仓周期数,winning_signal_periods,161,133
调仓周期胜率,signal_period_win_rate,0.15046728971962617,0.12429906542056075
单周期平均收益,avg_signal_period_return,0.00011651894513661148,6.390849119379079e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,113.69999999999897,51.12000000000202
年化资本利得_BP,capital_gain_annualized_bp,26.359153633854405,11.851186752530367
资本利得交易笔数,capital_gain_trade_count,81,81
已平仓交易笔数,capital_gain_closed_trade_count,81,81
资本利得盈利笔数,capital_gain_winning_trades,56,40
资本利得亏损笔数,capital_gain_losing_trades,23,40
资本利得持平笔数,capital_gain_flat_trades,2,1
资本利得交易胜率,capital_gain_trade_win_rate,0.691358024691358,0.49382716049382713
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.403703703703691,0.6311111111111364
资本利得中位数_BP,capital_gain_median_trade_bp,0.6399999999999808,0.0
平均每笔盈利_BP,capital_gain_avg_win_bp,2.771428571428518,2.9882500000000247
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.804347826086871,-1.7102499999999736
资本利得盈亏比,capital_gain_profit_loss_ratio,1.5359724612737093,1.747259172635621
最佳交易_BP,capital_gain_best_trade_bp,15.530000000000022,15.499999999999993
最差交易_BP,capital_gain_worst_trade_bp,-5.4700000000009945,-8.699999999999992
平均每笔持有交易日,capital_gain_avg_holding_days,3.0123456790123457,3.0123456790123457
最长单笔持有交易日,capital_gain_max_holding_days,21,21
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-12.299999999998978,-25.709999999996985
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-08-09,2022-01-13
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,6,6
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
