指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1124,1124
期末净值,final_nav,1.187829069939311,1.1312940087872152
累计收益率,total_return,0.18782906993931103,0.1312940087872152
年化收益率,annual_return,0.039380839196389905,0.028069043252292536
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.025380839196389907,0.014069043252292536
年化波动率,annual_volatility,0.013207825456766303,0.014350766551931583
夏普比率,sharpe,1.921651620811466,0.9803687629772552
最大回撤,max_drawdown,-0.008039391114971095,-0.01247378109914321
最大回撤起点,max_drawdown_start,2025-09-04,2022-08-04
最大回撤终点,max_drawdown_end,2025-09-25,2022-09-30
Calmar比率,calmar,4.898485299844936,2.2502433728150417
日胜率_参考,win_rate,0.2580071174377224,0.23309608540925267
调仓周期数,signal_period_count,227,227
盈利调仓周期数,winning_signal_periods,68,62
调仓周期胜率,signal_period_win_rate,0.29955947136563876,0.27312775330396477
单周期平均收益,avg_signal_period_return,0.0007608107128728405,0.0005461880891117188
累计资本利得_BP,capital_gain_total_bp,148.21999999999898,94.92000000000395
年化资本利得_BP,capital_gain_annualized_bp,33.26040961709683,21.29994657168388
资本利得交易笔数,capital_gain_trade_count,47,47
已平仓交易笔数,capital_gain_closed_trade_count,46,46
资本利得盈利笔数,capital_gain_winning_trades,29,30
资本利得亏损笔数,capital_gain_losing_trades,17,16
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6304347826086957,0.6521739130434783
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.1949999999999785,2.031956521739217
资本利得中位数_BP,capital_gain_median_trade_bp,1.3149999999999968,1.2600000000000113
平均每笔盈利_BP,capital_gain_avg_win_bp,5.906551724137999,4.866666666666699
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.4305882352942911,-3.283124999999814
资本利得盈亏比,capital_gain_profit_loss_ratio,4.128757372957804,1.4823275588553513
最佳交易_BP,capital_gain_best_trade_bp,33.769999999999015,31.879999999999995
最差交易_BP,capital_gain_worst_trade_bp,-4.010000000000991,-8.550000000000015
平均每笔持有交易日,capital_gain_avg_holding_days,9.553191489361701,9.553191489361701
最长单笔持有交易日,capital_gain_max_holding_days,41,41
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-10.190000000001078,-18.170000000000023
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-09-04,2022-08-04
资本利得最大回撤终点,capital_gain_max_drawdown_end,2026-03-17,2022-11-11
最长连续亏损笔数,capital_gain_longest_losing_streak,4,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,1.250000000000001,1.4499999999999933
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
