指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1129,1129
期末净值,final_nav,1.1631547552268877,1.1024133315600955
累计收益率,total_return,0.16315475522688772,0.10241333156009547
年化收益率,annual_return,0.034340897591971675,0.02202126407647409
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.020340897591971677,0.00802126407647409
年化波动率,annual_volatility,0.013829665916077054,0.01521628732130083
夏普比率,sharpe,1.4708162666695574,0.527149882694799
最大回撤,max_drawdown,-0.014109181124842052,-0.012376513552949109
最大回撤起点,max_drawdown_start,2024-08-05,2024-07-26
最大回撤终点,max_drawdown_end,2025-03-25,2025-02-21
Calmar比率,calmar,2.4339398075702365,1.7792784682263612
日胜率_参考,win_rate,0.2869796279893711,0.2657218777679362
调仓周期数,signal_period_count,228,228
盈利调仓周期数,winning_signal_periods,79,69
调仓周期胜率,signal_period_win_rate,0.34649122807017546,0.3026315789473684
单周期平均收益,avg_signal_period_return,0.0006650407472434648,0.0004299793156080893
累计资本利得_BP,capital_gain_total_bp,118.80000000000588,61.13999999999895
年化资本利得_BP,capital_gain_annualized_bp,26.54042553191621,13.658936170212531
资本利得交易笔数,capital_gain_trade_count,48,48
已平仓交易笔数,capital_gain_closed_trade_count,47,47
资本利得盈利笔数,capital_gain_winning_trades,31,27
资本利得亏损笔数,capital_gain_losing_trades,16,20
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6595744680851063,0.574468085106383
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.5170212765958704,1.2902127659574245
资本利得中位数_BP,capital_gain_median_trade_bp,2.7699999999999942,0.4499999999989923
平均每笔盈利_BP,capital_gain_avg_win_bp,5.10225806451629,4.54407407407422
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.49187499999994,-3.1025000000002487
资本利得盈亏比,capital_gain_profit_loss_ratio,2.047557788619579,1.4646491777836763
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000017,18.899999999999995
最差交易_BP,capital_gain_worst_trade_bp,-6.789999999998984,-9.010000000000996
平均每笔持有交易日,capital_gain_avg_holding_days,10.729166666666666,10.729166666666666
最长单笔持有交易日,capital_gain_max_holding_days,34,34
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-19.459999999999,-17.169999999999035
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-05,2024-06-28
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-25,2025-02-21
最长连续亏损笔数,capital_gain_longest_losing_streak,4,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.4999999999999798,0.4999999999999798
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
