指标,字段,策略,基准
起始日期,start_date,2025-01-02,2025-01-02
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,407,407
期末净值,final_nav,1.0312446632544412,1.0278694479275083
累计收益率,total_return,0.031244663254441196,0.02786944792750834
年化收益率,annual_return,0.019279941312458027,0.01720799900426284
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.005279941312458026,0.0032079990042628414
年化波动率,annual_volatility,0.012136153970698319,0.013006240428820495
夏普比率,sharpe,0.4350588600973572,0.24665075367623102
最大回撤,max_drawdown,-0.009368773643320227,-0.006265612088848793
最大回撤起点,max_drawdown_start,2025-02-06,2025-02-06
最大回撤终点,max_drawdown_end,2025-03-25,2025-02-21
Calmar比率,calmar,2.057893812623415,2.7464194655281537
日胜率_参考,win_rate,0.2628992628992629,0.24078624078624078
调仓周期数,signal_period_count,86,86
盈利调仓周期数,winning_signal_periods,27,26
调仓周期胜率,signal_period_win_rate,0.313953488372093,0.3023255813953488
单周期平均收益,avg_signal_period_return,0.0003588843037999928,0.00032085175439722485
累计资本利得_BP,capital_gain_total_bp,20.11999999999802,17.540000000000056
年化资本利得_BP,capital_gain_annualized_bp,12.488275862067734,10.886896551724174
资本利得交易笔数,capital_gain_trade_count,21,21
已平仓交易笔数,capital_gain_closed_trade_count,20,20
资本利得盈利笔数,capital_gain_winning_trades,12,12
资本利得亏损笔数,capital_gain_losing_trades,8,8
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6,0.6
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.9434999999999011,0.804500000000003
资本利得中位数_BP,capital_gain_median_trade_bp,0.6749999999999983,1.2900000000000065
平均每笔盈利_BP,capital_gain_avg_win_bp,3.116666666666583,3.1549999999999194
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.316250000000122,-2.7212499999998725
资本利得盈亏比,capital_gain_profit_loss_ratio,1.3455657492353672,1.1593936610014028
最佳交易_BP,capital_gain_best_trade_bp,10.589999999999003,6.610000000000019
最差交易_BP,capital_gain_worst_trade_bp,-7.929999999999014,-6.539999999999984
平均每笔持有交易日,capital_gain_avg_holding_days,8.142857142857142,8.142857142857142
最长单笔持有交易日,capital_gain_max_holding_days,25,25
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-11.049999999999011,-7.279999999999996
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-02-06,2025-02-06
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-25,2025-02-21
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,1.250000000000001,1.4499999999999933
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
