指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1124,1124
期末净值,final_nav,1.1957257702107558,1.143986878586381
累计收益率,total_return,0.19572577021075577,0.14398687858638093
年化收益率,annual_return,0.04092741243434039,0.03064623158274582
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.026927412434340395,0.01664623158274582
年化波动率,annual_volatility,0.013483187753810395,0.014459305448385723
夏普比率,sharpe,1.9971102476660696,1.1512469697916405
最大回撤,max_drawdown,-0.009368773643319672,-0.012473781099144321
最大回撤起点,max_drawdown_start,2025-02-06,2022-08-04
最大回撤终点,max_drawdown_end,2025-03-25,2022-09-30
Calmar比率,calmar,4.368491970507085,2.456851802926708
日胜率_参考,win_rate,0.2606761565836299,0.23665480427046262
调仓周期数,signal_period_count,227,227
盈利调仓周期数,winning_signal_periods,73,65
调仓周期胜率,signal_period_win_rate,0.32158590308370044,0.28634361233480177
单周期平均收益,avg_signal_period_return,0.0007901975800854398,0.0005954113517923668
累计资本利得_BP,capital_gain_total_bp,156.0399999999981,108.0100000000011
年化资本利得_BP,capital_gain_annualized_bp,35.01520926090785,24.237328584149846
资本利得交易笔数,capital_gain_trade_count,47,47
已平仓交易笔数,capital_gain_closed_trade_count,46,46
资本利得盈利笔数,capital_gain_winning_trades,34,31
资本利得亏损笔数,capital_gain_losing_trades,12,15
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7391304347826086,0.6739130434782609
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.364999999999959,2.3165217391304584
资本利得中位数_BP,capital_gain_median_trade_bp,1.3099999999999918,1.1899999999999933
平均每笔盈利_BP,capital_gain_avg_win_bp,5.356470588235266,4.902258064516165
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.2775000000000776,-3.027333333333333
资本利得盈亏比,capital_gain_profit_loss_ratio,2.351908051914416,1.6193321067549544
最佳交易_BP,capital_gain_best_trade_bp,40.92000000000002,38.140000000000015
最差交易_BP,capital_gain_worst_trade_bp,-7.929999999999014,-8.550000000000015
平均每笔持有交易日,capital_gain_avg_holding_days,9.404255319148936,9.404255319148936
最长单笔持有交易日,capital_gain_max_holding_days,30,30
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-11.04999999999903,-18.09000000000102
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-02-06,2022-08-04
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-25,2022-09-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,1.250000000000001,1.4499999999999933
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
