指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1088,1088
期末净值,final_nav,1.1062466292995106,1.0482032022434298
累计收益率,total_return,0.10624662929951056,0.04820320224342978
年化收益率,annual_return,0.023684745938935547,0.010973777303512566
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.009684745938935547,-0.003026222696487434
年化波动率,annual_volatility,0.009490811999799597,0.010270601012085238
夏普比率,sharpe,1.0204338616274398,-0.29464903688951893
最大回撤,max_drawdown,-0.005915275480424587,-0.014136228093164949
最大回撤起点,max_drawdown_start,2022-02-10,2022-01-18
最大回撤终点,max_drawdown_end,2022-04-13,2022-07-08
Calmar比率,calmar,4.00399711176858,0.7762875097366695
日胜率_参考,win_rate,0.1332720588235294,0.1130514705882353
调仓周期数,signal_period_count,1070,1070
盈利调仓周期数,winning_signal_periods,138,118
调仓周期胜率,signal_period_win_rate,0.12897196261682242,0.1102803738317757
单周期平均收益,avg_signal_period_return,9.456489400690266e-05,4.421896834574816e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,90.56000000000179,30.569999999996227
年化资本利得_BP,capital_gain_annualized_bp,20.99459061637576,7.08706531738643
资本利得交易笔数,capital_gain_trade_count,82,82
已平仓交易笔数,capital_gain_closed_trade_count,82,82
资本利得盈利笔数,capital_gain_winning_trades,56,39
资本利得亏损笔数,capital_gain_losing_trades,24,42
资本利得持平笔数,capital_gain_flat_trades,2,1
资本利得交易胜率,capital_gain_trade_win_rate,0.6829268292682927,0.47560975609756095
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.1043902439024604,0.3728048780487345
资本利得中位数_BP,capital_gain_median_trade_bp,0.7200000000000089,-0.059999999999990616
平均每笔盈利_BP,capital_gain_avg_win_bp,2.271071428571463,2.394102564102591
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.5258333333333385,-1.4952380952382103
资本利得盈亏比,capital_gain_profit_loss_ratio,1.4884138253881738,1.6011513963742212
最佳交易_BP,capital_gain_best_trade_bp,16.450000000000006,18.11
最差交易_BP,capital_gain_worst_trade_bp,-5.4700000000009945,-8.699999999999992
平均每笔持有交易日,capital_gain_avg_holding_days,2.6097560975609757,2.6097560975609757
最长单笔持有交易日,capital_gain_max_holding_days,18,18
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-9.849999999998023,-20.440000000001916
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-08-04,2022-01-18
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,7,7
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
