指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1126,1126
期末净值,final_nav,1.1420200735319883,1.071653398724578
累计收益率,total_return,0.1420200735319883,0.07165339872457799
年化收益率,annual_return,0.030193765349133983,0.015622172137837564
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.016193765349133984,0.0016221721378375641
年化波动率,annual_volatility,0.01095752622328756,0.012802889701762063
夏普比率,sharpe,1.4778669034547296,0.12670359392491715
最大回撤,max_drawdown,-0.007879767312578667,-0.020745059398065147
最大回撤起点,max_drawdown_start,2025-08-26,2022-01-24
最大回撤终点,max_drawdown_end,2026-01-26,2022-12-06
Calmar比率,calmar,3.8318092592575583,0.7530550690683786
日胜率_参考,win_rate,0.20603907637655416,0.1811722912966252
调仓周期数,signal_period_count,1107,1107
盈利调仓周期数,winning_signal_periods,230,202
调仓周期胜率,signal_period_win_rate,0.20776874435411022,0.18247515808491419
单周期平均收益,avg_signal_period_return,0.00012020671344931278,6.283997501868299e-05
累计资本利得_BP,capital_gain_total_bp,115.0200000000077,43.85000000001405
年化资本利得_BP,capital_gain_annualized_bp,25.764480000001726,9.822400000003148
资本利得交易笔数,capital_gain_trade_count,198,198
已平仓交易笔数,capital_gain_closed_trade_count,198,198
资本利得盈利笔数,capital_gain_winning_trades,130,114
资本利得亏损笔数,capital_gain_losing_trades,65,80
资本利得持平笔数,capital_gain_flat_trades,3,4
资本利得交易胜率,capital_gain_trade_win_rate,0.6565656565656566,0.5757575757575758
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.5809090909091298,0.22146464646471745
资本利得中位数_BP,capital_gain_median_trade_bp,0.5249999999995015,0.3300000000000004
平均每笔盈利_BP,capital_gain_avg_win_bp,1.4356153846154143,1.4614035087720008
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.1016923076922491,-1.5343749999999257
资本利得盈亏比,capital_gain_profit_loss_ratio,1.303100125680867,0.9524422053097004
最佳交易_BP,capital_gain_best_trade_bp,9.699999999999985,12.540000000000017
最差交易_BP,capital_gain_worst_trade_bp,-5.779999999999987,-7.409999999999986
平均每笔持有交易日,capital_gain_avg_holding_days,1.696969696969697,1.696969696969697
最长单笔持有交易日,capital_gain_max_holding_days,8,8
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-13.26999999999903,-32.93999999999405
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-08-26,2022-01-24
资本利得最大回撤终点,capital_gain_max_drawdown_end,2026-03-26,2022-12-06
最长连续亏损笔数,capital_gain_longest_losing_streak,3,5
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
