指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-17,2026-07-17
交易日数,trading_days,1091,1091
期末净值,final_nav,1.0624904130341117,1.0451869171908645
累计收益率,total_return,0.062490413034111736,0.04518691719086454
年化收益率,annual_return,0.01411253629024345,0.010270109400189797
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.00011253629024344895,-0.003729890599810203
年化波动率,annual_volatility,0.008254383329958434,0.009330615318925267
夏普比率,sharpe,0.013633518791768499,-0.3997475485078539
最大回撤,max_drawdown,-0.011169145120772273,-0.015688589612510073
最大回撤起点,max_drawdown_start,2025-01-06,2025-01-06
最大回撤终点,max_drawdown_end,2025-03-11,2025-03-11
Calmar比率,calmar,1.2635287784019464,0.6546228599160002
日胜率_参考,win_rate,0.06324472960586618,0.054995417048579284
调仓周期数,signal_period_count,1072,1072
盈利调仓周期数,winning_signal_periods,62,55
调仓周期胜率,signal_period_win_rate,0.05783582089552239,0.051305970149253734
单周期平均收益,avg_signal_period_return,5.668942160053206e-05,4.140620343575492e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,58.88999999999915,40.84999999999998
年化资本利得_BP,capital_gain_annualized_bp,13.614935779816317,9.444220183486234
资本利得交易笔数,capital_gain_trade_count,21,21
已平仓交易笔数,capital_gain_closed_trade_count,21,21
资本利得盈利笔数,capital_gain_winning_trades,17,14
资本利得亏损笔数,capital_gain_losing_trades,4,7
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.8095238095238095,0.6666666666666666
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.804285714285674,1.9452380952380943
资本利得中位数_BP,capital_gain_median_trade_bp,1.3699999999990111,1.8100000000000058
平均每笔盈利_BP,capital_gain_avg_win_bp,4.242352941176421,4.552142857142857
平均每笔亏损_BP,capital_gain_avg_loss_bp,-3.307500000000003,-3.2685714285714313
资本利得盈亏比,capital_gain_profit_loss_ratio,1.282646391890073,1.3927010489510478
最佳交易_BP,capital_gain_best_trade_bp,20.070000000000984,15.720000000000006
最差交易_BP,capital_gain_worst_trade_bp,-7.689999999999989,-10.469999999999994
平均每笔持有交易日,capital_gain_avg_holding_days,4.476190476190476,4.476190476190476
最长单笔持有交易日,capital_gain_max_holding_days,22,22
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-12.88999999999902,-17.719999999999025
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-01-06,2025-01-06
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-11,2025-03-11
最长连续亏损笔数,capital_gain_longest_losing_streak,2,2
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
