指标,字段,策略,基准
起始日期,start_date,2024-01-18,2024-01-18
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,637,637
期末净值,final_nav,1.0793848460029565,1.0408673873230483
累计收益率,total_return,0.07938484600295648,0.04086738732304829
年化收益率,annual_return,0.030730988094224143,0.015997215069436965
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.016730988094224145,0.001997215069436965
年化波动率,annual_volatility,0.015002115480925168,0.016965465873940717
夏普比率,sharpe,1.1152419214141631,0.11772238288514822
最大回撤,max_drawdown,-0.013115920666118774,-0.018140409684440528
最大回撤起点,max_drawdown_start,2024-08-05,2024-08-02
最大回撤终点,max_drawdown_end,2024-10-18,2025-02-14
Calmar比率,calmar,2.3430294278623425,0.8818552253071862
日胜率_参考,win_rate,0.27001569858712715,0.25274725274725274
累计资本利得_BP,capital_gain_total_bp,60.789999999999,21.76999999999797
年化资本利得_BP,capital_gain_annualized_bp,24.086603773584507,8.62584905660297
资本利得交易笔数,capital_gain_trade_count,26,26
已平仓交易笔数,capital_gain_closed_trade_count,26,26
资本利得盈利笔数,capital_gain_winning_trades,17,15
资本利得亏损笔数,capital_gain_losing_trades,9,11
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6538461538461539,0.5769230769230769
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.338076923076885,0.8373076923076143
资本利得中位数_BP,capital_gain_median_trade_bp,2.81,0.4449999999994907
平均每笔盈利_BP,capital_gain_avg_win_bp,4.839411764705883,3.840666666666664
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.3866666666667786,-3.2581818181819986
资本利得盈亏比,capital_gain_profit_loss_ratio,2.027686493591755,1.1787760416666004
最佳交易_BP,capital_gain_best_trade_bp,14.859999999999976,18.899999999999995
最差交易_BP,capital_gain_worst_trade_bp,-8.5,-12.830000000001
平均每笔持有交易日,capital_gain_avg_holding_days,10.692307692307692,10.692307692307692
最长单笔持有交易日,capital_gain_max_holding_days,41,41
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-16.270000000000003,-23.14000000000198
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-05,2024-08-02
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-10-18,2025-02-14
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_excess_bp,capital_gain_excess_bp,39.020000000001026,
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
