指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1126,1126
期末净值,final_nav,1.172411657066365,1.0650614200904973
累计收益率,total_return,0.17241165706636497,0.06506142009049731
年化收益率,annual_return,0.03627244129431806,0.014219420761864443
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.02227244129431806,0.00021942076186444275
年化波动率,annual_volatility,0.012979945318703653,0.014187686072080223
夏普比率,sharpe,1.7159117968104411,0.015465577737601498
最大回撤,max_drawdown,-0.007264836821225806,-0.017238595794755396
最大回撤起点,max_drawdown_start,2022-09-13,2022-01-20
最大回撤终点,max_drawdown_end,2022-11-25,2022-04-27
Calmar比率,calmar,4.992877636059244,0.8248595727379666
日胜率_参考,win_rate,0.2664298401420959,0.23179396092362345
调仓周期数,signal_period_count,1107,1107
盈利调仓周期数,winning_signal_periods,294,257
调仓周期胜率,signal_period_win_rate,0.26558265582655827,0.23215898825654924
单周期平均收益,avg_signal_period_return,0.0001440379920459645,5.73437114208708e-05
累计资本利得_BP,capital_gain_total_bp,131.33000000000794,25.699999999993125
年化资本利得_BP,capital_gain_annualized_bp,29.417920000001782,5.75679999999846
资本利得交易笔数,capital_gain_trade_count,115,115
已平仓交易笔数,capital_gain_closed_trade_count,114,114
资本利得盈利笔数,capital_gain_winning_trades,72,55
资本利得亏损笔数,capital_gain_losing_trades,36,54
资本利得持平笔数,capital_gain_flat_trades,6,5
资本利得交易胜率,capital_gain_trade_win_rate,0.631578947368421,0.4824561403508772
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.1435964912281396,0.2092982456139747
资本利得中位数_BP,capital_gain_median_trade_bp,0.5250000000004904,0.0
平均每笔盈利_BP,capital_gain_avg_win_bp,2.7519444444445416,2.739090909090781
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.8824999999999745,-2.347962962962961
资本利得盈亏比,capital_gain_profit_loss_ratio,1.4618562785894176,1.1665818210497856
最佳交易_BP,capital_gain_best_trade_bp,14.90999999999999,14.750000000000005
最差交易_BP,capital_gain_worst_trade_bp,-7.689999999999989,-10.469999999999994
平均每笔持有交易日,capital_gain_avg_holding_days,4.0,4.0
最长单笔持有交易日,capital_gain_max_holding_days,28,28
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-11.939999999999035,-26.180000000002863
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-09-05,2022-01-20
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,5,5
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.9600000000000233,1.8400000000000014
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
