指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1131,1131
期末净值,final_nav,1.0529027076426956,1.0341772385330201
累计收益率,total_return,0.05290270764269556,0.03417723853302013
年化收益率,annual_return,0.011562628397779662,0.007522627606428189
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,-0.0024373716022203385,-0.006477372393571811
年化波动率,annual_volatility,0.008221871038725247,0.010252775201752608
夏普比率,sharpe,-0.29644974857185774,-0.631767718116415
最大回撤,max_drawdown,-0.014932950453527716,-0.011749279076449848
最大回撤起点,max_drawdown_start,2024-08-07,2024-09-02
最大回撤终点,max_drawdown_end,2024-10-11,2024-10-08
Calmar比率,calmar,0.7743030042029062,0.6402629095351458
日胜率_参考,win_rate,0.10521662245800177,0.08841732979664015
累计资本利得_BP,capital_gain_total_bp,40.64000000000102,20.739999999994964
年化资本利得_BP,capital_gain_annualized_bp,9.063079646017925,4.625203539821886
资本利得交易笔数,capital_gain_trade_count,55,55
已平仓交易笔数,capital_gain_closed_trade_count,55,55
资本利得盈利笔数,capital_gain_winning_trades,32,30
资本利得亏损笔数,capital_gain_losing_trades,21,24
资本利得持平笔数,capital_gain_flat_trades,2,1
资本利得交易胜率,capital_gain_trade_win_rate,0.5818181818181818,0.5454545454545454
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.7389090909091094,0.3770909090908174
资本利得中位数_BP,capital_gain_median_trade_bp,0.21000000000000185,0.1799999999990004
平均每笔盈利_BP,capital_gain_avg_win_bp,2.295000000000063,2.1806666666664656
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.5619047619048088,-1.8616666666666248
资本利得盈亏比,capital_gain_profit_loss_ratio,1.4693597560975573,1.171351835272971
最佳交易_BP,capital_gain_best_trade_bp,26.399999999999,16.41
最差交易_BP,capital_gain_worst_trade_bp,-6.949999999999977,-9.270000000000008
平均每笔持有交易日,capital_gain_avg_holding_days,3.2,3.2
最长单笔持有交易日,capital_gain_max_holding_days,53,53
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-17.889999999999958,-13.370000000000015
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-07,2024-09-02
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-10-11,2024-10-08
最长连续亏损笔数,capital_gain_longest_losing_streak,4,5
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
