指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-17,2026-07-17
交易日数,trading_days,1091,1091
期末净值,final_nav,1.1196250896552713,1.0535024983418602
累计收益率,total_return,0.1196250896552713,0.05350249834186016
年化收益率,annual_return,0.026467563205128553,0.012122728540591599
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.012467563205128552,-0.0018772714594084017
年化波动率,annual_volatility,0.009967669383270079,0.010867744688037882
夏普比率,sharpe,1.2508002348125973,-0.17273790591296398
最大回撤,max_drawdown,-0.00787883364427866,-0.014582761068033245
最大回撤起点,max_drawdown_start,2022-02-10,2022-08-04
最大回撤终点,max_drawdown_end,2022-04-08,2022-11-30
Calmar比率,calmar,3.35932504734992,0.8313054355094479
日胜率_参考,win_rate,0.14757103574702107,0.12465627864344637
调仓周期数,signal_period_count,1075,1075
盈利调仓周期数,winning_signal_periods,154,131
调仓周期胜率,signal_period_win_rate,0.14325581395348838,0.12186046511627907
单周期平均收益,avg_signal_period_return,0.00010532771198714198,4.8730648345544884e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,102.01000000000182,34.3700000000042
年化资本利得_BP,capital_gain_annualized_bp,23.583963302752714,7.946091743120237
资本利得交易笔数,capital_gain_trade_count,77,77
已平仓交易笔数,capital_gain_closed_trade_count,77,77
资本利得盈利笔数,capital_gain_winning_trades,54,36
资本利得亏损笔数,capital_gain_losing_trades,20,40
资本利得持平笔数,capital_gain_flat_trades,3,1
资本利得交易胜率,capital_gain_trade_win_rate,0.7012987012987013,0.4675324675324675
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.3248051948052184,0.44636363636369075
资本利得中位数_BP,capital_gain_median_trade_bp,0.7399999999999768,-0.03999999999899917
平均每笔盈利_BP,capital_gain_avg_win_bp,2.5325925925926103,2.9125000000000583
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.7374999999999559,-1.7619999999999476
资本利得盈亏比,capital_gain_profit_loss_ratio,1.4576072475353523,1.652951191827551
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000015,14.610000000000005
最差交易_BP,capital_gain_worst_trade_bp,-8.400000000000004,-8.71
平均每笔持有交易日,capital_gain_avg_holding_days,3.051948051948052,3.051948051948052
最长单笔持有交易日,capital_gain_max_holding_days,19,19
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-10.329999999999053,-25.419999999999916
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-02-09,2022-01-13
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-04-08,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,5
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
