指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1131,1131
期末净值,final_nav,1.0535498765072397,1.033212847471677
累计收益率,total_return,0.053549876507239746,0.033212847471677076
年化收益率,annual_return,0.011701253080905083,0.007313027015927176
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,-0.0022987469190949173,-0.006686972984072824
年化波动率,annual_volatility,0.009522654926099014,0.011976888971361326
夏普比率,sharpe,-0.24139769181330678,-0.5583230336410778
最大回撤,max_drawdown,-0.015592981512130066,-0.011749279076449848
最大回撤起点,max_drawdown_start,2024-08-07,2024-09-02
最大回撤终点,max_drawdown_end,2025-03-14,2024-10-08
Calmar比率,calmar,0.7504179410334363,0.6224234668649027
日胜率_参考,win_rate,0.10698496905393456,0.09283819628647215
调仓周期数,signal_period_count,1112,1112
盈利调仓周期数,winning_signal_periods,113,98
调仓周期胜率,signal_period_win_rate,0.10161870503597123,0.08812949640287769
单周期平均收益,avg_signal_period_return,4.709930630205725e-05,2.9670132803183146e-05
累计资本利得_BP,capital_gain_total_bp,40.420000000000144,18.939999999996083
年化资本利得_BP,capital_gain_annualized_bp,9.014017699115076,4.223787610618595
资本利得交易笔数,capital_gain_trade_count,62,62
已平仓交易笔数,capital_gain_closed_trade_count,62,62
资本利得盈利笔数,capital_gain_winning_trades,34,31
资本利得亏损笔数,capital_gain_losing_trades,26,30
资本利得持平笔数,capital_gain_flat_trades,2,1
资本利得交易胜率,capital_gain_trade_win_rate,0.5483870967741935,0.5
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.6519354838709701,0.30548387096767865
资本利得中位数_BP,capital_gain_median_trade_bp,0.1999999999999918,0.04999999999999795
平均每笔盈利_BP,capital_gain_avg_win_bp,2.4920588235294145,2.3874193548385505
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.7042307692307668,-1.8356666666666328
资本利得盈亏比,capital_gain_profit_loss_ratio,1.462277802116111,1.3005734636854518
最佳交易_BP,capital_gain_best_trade_bp,26.399999999999,16.410000000000004
最差交易_BP,capital_gain_worst_trade_bp,-7.339999999999986,-9.270000000000008
平均每笔持有交易日,capital_gain_avg_holding_days,3.0483870967741935,3.0483870967741935
最长单笔持有交易日,capital_gain_max_holding_days,53,53
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-20.680000000001865,-13.370000000000015
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-07,2024-09-02
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-14,2024-10-08
最长连续亏损笔数,capital_gain_longest_losing_streak,4,5
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
