指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1129,1129
期末净值,final_nav,1.2173863344552642,1.1639786195638533
累计收益率,total_return,0.21738633445526423,0.1639786195638533
年化收益率,annual_return,0.044924887423339444,0.034504524200938524
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.030924887423339445,0.020504524200938526
年化波动率,annual_volatility,0.016521216416535815,0.018465201214780572
夏普比率,sharpe,1.8718287227559849,1.1104414169354173
最大回撤,max_drawdown,-0.013911760072605306,-0.017229339511649178
最大回撤起点,max_drawdown_start,2024-08-05,2024-08-02
最大回撤终点,max_drawdown_end,2024-11-18,2024-10-24
Calmar比率,calmar,3.2292741672424627,2.002660878416678
日胜率_参考,win_rate,0.36846767050487156,0.3489813994685562
累计资本利得_BP,capital_gain_total_bp,152.50000000000102,106.12000000000093
年化资本利得_BP,capital_gain_annualized_bp,34.069148936170436,23.70765957446829
资本利得交易笔数,capital_gain_trade_count,44,44
已平仓交易笔数,capital_gain_closed_trade_count,43,43
资本利得盈利笔数,capital_gain_winning_trades,29,27
资本利得亏损笔数,capital_gain_losing_trades,14,16
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6744186046511628,0.627906976744186
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.436046511627931,2.350465116279092
资本利得中位数_BP,capital_gain_median_trade_bp,1.6100000000000148,1.0999999999999892
平均每笔盈利_BP,capital_gain_avg_win_bp,6.28275862068969,5.731111111111259
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.4607142857142854,-3.3543750000001915
资本利得盈亏比,capital_gain_profit_loss_ratio,2.553225564286086,1.7085481233049173
最佳交易_BP,capital_gain_best_trade_bp,40.07000000000001,40.49
最差交易_BP,capital_gain_worst_trade_bp,-7.530000000000001,-9.900000000000013
平均每笔持有交易日,capital_gain_avg_holding_days,15.227272727272727,15.227272727272727
最长单笔持有交易日,capital_gain_max_holding_days,41,41
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-18.669999999998993,-21.430000000000035
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-05,2024-08-02
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-11-20,2024-10-24
最长连续亏损笔数,capital_gain_longest_losing_streak,4,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,4.7499999999999964,5.049999999999985
