指标,字段,策略,基准
起始日期,start_date,2024-01-16,2024-01-16
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,639,639
期末净值,final_nav,1.0811507774349642,1.009082852898071
累计收益率,total_return,0.08115077743496424,0.009082852898071092
年化收益率,annual_return,0.03129887386941621,0.0035777747795229242
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.017298873869416212,-0.010422225220477076
年化波动率,annual_volatility,0.013576986456145688,0.015436439627254283
夏普比率,sharpe,1.2741320708606727,-0.6751702770939352
最大回撤,max_drawdown,-0.007339761995066807,-0.027955056343812013
最大回撤起点,max_drawdown_start,2024-08-01,2025-01-14
最大回撤终点,max_drawdown_end,2024-08-12,2025-03-07
Calmar比率,calmar,4.264290026087055,0.1279831002850002
日胜率_参考,win_rate,0.26291079812206575,0.2347417840375587
调仓周期数,signal_period_count,632,632
盈利调仓周期数,winning_signal_periods,167,149
调仓周期胜率,signal_period_win_rate,0.26424050632911394,0.23575949367088608
单周期平均收益,avg_signal_period_return,0.00012382740240574872,5.7453465762530195e-05
累计资本利得_BP,capital_gain_total_bp,64.68000000000484,19.319999999997975
年化资本利得_BP,capital_gain_annualized_bp,25.547586206898462,7.6310971786825865
资本利得交易笔数,capital_gain_trade_count,80,80
已平仓交易笔数,capital_gain_closed_trade_count,79,79
资本利得盈利笔数,capital_gain_winning_trades,51,41
资本利得亏损笔数,capital_gain_losing_trades,24,35
资本利得持平笔数,capital_gain_flat_trades,4,3
资本利得交易胜率,capital_gain_trade_win_rate,0.6455696202531646,0.5189873417721519
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.8065822784810737,0.2212658227847846
资本利得中位数_BP,capital_gain_median_trade_bp,0.3299999999999832,0.22000000000001196
平均每笔盈利_BP,capital_gain_avg_win_bp,2.157254901960822,2.275853658536537
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.9291666666665457,-2.1665714285714297
资本利得盈亏比,capital_gain_profit_loss_ratio,1.1182314826579476,1.050440169441893
最佳交易_BP,capital_gain_best_trade_bp,15.779999999999994,13.100000000000021
最差交易_BP,capital_gain_worst_trade_bp,-8.779999999998996,-11.320000000000011
平均每笔持有交易日,capital_gain_avg_holding_days,3.225,3.225
最长单笔持有交易日,capital_gain_max_holding_days,18,18
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.779999999999001,-17.03999999999904
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-01,2024-04-22
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-08-12,2024-09-05
最长连续亏损笔数,capital_gain_longest_losing_streak,2,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.9600000000000233,1.8400000000000014
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
