指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1131,1131
期末净值,final_nav,1.0891263171439887,1.0473643149096268
累计收益率,total_return,0.08912631714398866,0.04736431490962678
年化收益率,annual_return,0.019221974188466717,0.010373579433948121
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.005221974188466717,-0.003626420566051879
年化波动率,annual_volatility,0.009531818991999,0.0102120685918213
夏普比率,sharpe,0.5478465540365419,-0.35511126207634636
最大回撤,max_drawdown,-0.00660932396254954,-0.0103788728044788
最大回撤起点,max_drawdown_start,2025-02-13,2025-01-06
最大回撤终点,max_drawdown_end,2025-03-07,2025-03-07
Calmar比率,calmar,2.9083116968368214,0.9994899859907336
日胜率_参考,win_rate,0.14146772767462423,0.11317418213969938
调仓周期数,signal_period_count,1112,1112
盈利调仓周期数,winning_signal_periods,154,124
调仓周期胜率,signal_period_win_rate,0.13848920863309352,0.11151079136690648
单周期平均收益,avg_signal_period_return,7.696812573205846e-05,4.182879524276557e-05
累计资本利得_BP,capital_gain_total_bp,73.9099999999981,31.590000000001893
年化资本利得_BP,capital_gain_annualized_bp,16.482584070796037,7.044849557522546
资本利得交易笔数,capital_gain_trade_count,64,64
已平仓交易笔数,capital_gain_closed_trade_count,63,63
资本利得盈利笔数,capital_gain_winning_trades,41,31
资本利得亏损笔数,capital_gain_losing_trades,16,28
资本利得持平笔数,capital_gain_flat_trades,6,4
资本利得交易胜率,capital_gain_trade_win_rate,0.6507936507936508,0.49206349206349204
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.1698412698412404,0.4873015873016175
资本利得中位数_BP,capital_gain_median_trade_bp,0.4999999999999796,0.0
平均每笔盈利_BP,capital_gain_avg_win_bp,2.500487804878076,2.5803225806451895
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.8012500000001856,-1.7603571428571065
资本利得盈亏比,capital_gain_profit_loss_ratio,1.3881958666913634,1.46579493321296
最佳交易_BP,capital_gain_best_trade_bp,15.500000000000028,15.140000000000013
最差交易_BP,capital_gain_worst_trade_bp,-7.689999999999989,-10.469999999999994
平均每笔持有交易日,capital_gain_avg_holding_days,3.703125,3.703125
最长单笔持有交易日,capital_gain_max_holding_days,23,23
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-7.689999999999998,-11.929999999999996
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-02-13,2025-01-06
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-07,2025-03-07
最长连续亏损笔数,capital_gain_longest_losing_streak,3,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.21000000000000185,0.8899999999999879
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
