指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-07-20,2026-07-20
交易日数,trading_days,1090,1090
期末净值,final_nav,1.1178272064091097,1.0565861675713533
累计收益率,total_return,0.11782720640910971,0.05658616757135326
年化收益率,annual_return,0.026110519158608403,0.012818713842024598
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.012110519158608403,-0.001181286157975402
年化波动率,annual_volatility,0.009605073834905269,0.009872063133943143
夏普比率,sharpe,1.2608460243791395,-0.11965950196507379
最大回撤,max_drawdown,-0.005234769547741602,-0.010729390386931215
最大回撤起点,max_drawdown_start,2022-01-20,2022-09-06
最大回撤终点,max_drawdown_end,2022-04-21,2022-09-30
Calmar比率,calmar,4.987902317471276,1.1947289994814854
日胜率_参考,win_rate,0.15688073394495414,0.13944954128440368
调仓周期数,signal_period_count,221,221
盈利调仓周期数,winning_signal_periods,44,36
调仓周期胜率,signal_period_win_rate,0.19909502262443438,0.16289592760180996
单周期平均收益,avg_signal_period_return,0.0005054097578760248,0.00025033771556336713
累计资本利得_BP（收益率变动）,capital_gain_total_bp,98.54999999999708,36.14000000000204
年化资本利得_BP,capital_gain_annualized_bp,22.804958677685274,8.362975206612042
资本利得交易笔数,capital_gain_trade_count,36,36
已平仓交易笔数,capital_gain_closed_trade_count,36,36
资本利得盈利笔数,capital_gain_winning_trades,26,20
资本利得亏损笔数,capital_gain_losing_trades,10,16
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7222222222222222,0.5555555555555556
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.737499999999919,1.0038888888889455
资本利得中位数_BP,capital_gain_median_trade_bp,2.1550000000005074,0.36500000000000077
平均每笔盈利_BP,capital_gain_avg_win_bp,4.529230769230732,3.7485000000000523
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.9210000000001934,-2.4268749999999377
资本利得盈亏比,capital_gain_profit_loss_ratio,2.3577463660751046,1.5445789338141225
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000015,14.610000000000005
最差交易_BP,capital_gain_worst_trade_bp,-4.010000000000993,-8.800000000000994
平均每笔持有交易日,capital_gain_avg_holding_days,7.222222222222222,7.222222222222222
最长单笔持有交易日,capital_gain_max_holding_days,30,30
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.330000000000005,-14.040000000000024
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-01-20,2022-09-01
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-04-21,2022-09-30
最长连续亏损笔数,capital_gain_longest_losing_streak,2,4
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
