指标,字段,策略,基准
起始日期,start_date,2025-01-13,2025-01-13
结束日期,end_date,2026-07-10,2026-07-10
交易日数,trading_days,360,360
期末净值,final_nav,1.0909381475576856,1.0238357263897153
累计收益率,total_return,0.08927450768457557,0.025401814030383996
年化收益率,annual_return,0.061863152273544664,0.017764032426341947
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.047863152273544665,0.0037640324263419466
年化波动率,annual_volatility,0.01685572151829308,0.020630516471570017
夏普比率,sharpe,2.8395789656111736,0.18244974291016852
最大回撤,max_drawdown,-0.006266066933470094,-0.027622020948697368
最大回撤起点,max_drawdown_start,2025-03-07,2025-02-13
最大回撤终点,max_drawdown_end,2025-03-19,2025-03-19
Calmar比率,calmar,9.87272445863986,0.6431112502352831
日胜率_参考,win_rate,0.6277777777777778,0.5777777777777777
调仓周期数,signal_period_count,76,76
盈利调仓周期数,winning_signal_periods,56,50
调仓周期胜率,signal_period_win_rate,0.7368421052631579,0.6578947368421053
单周期平均收益,avg_signal_period_return,0.0011489000118265742,0.00031472456765480343
累计资本利得_BP,capital_gain_total_bp,717.7225207279663,-37.149084245975814
资本利得交易笔数,capital_gain_trade_count,10,1
已平仓交易笔数,capital_gain_closed_trade_count,9,0
资本利得盈利笔数,capital_gain_winning_trades,7,0
资本利得亏损笔数,capital_gain_losing_trades,2,0
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7777777777777778,
平均单笔资本利得_BP,capital_gain_avg_trade_bp,66.04653714792019,
资本利得中位数_BP,capital_gain_median_trade_bp,44.302342134854364,
平均盈利交易_BP,capital_gain_avg_win_bp,90.05068275322849,
平均亏损交易_BP,capital_gain_avg_loss_bp,-17.96797247065883,
资本利得盈亏比,capital_gain_profit_loss_ratio,5.0117331212677785,
最佳交易_BP,capital_gain_best_trade_bp,196.62475140942067,
最差交易_BP,capital_gain_worst_trade_bp,-25.854844582504917,
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-67.34816313909398,-300.23064528026254
最长连续亏损笔数,capital_gain_longest_losing_streak,1,0
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,123.30368639668451,-37.149084245975686
