指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1131,1131
期末净值,final_nav,1.0720387270642122,1.044062391515789
累计收益率,total_return,0.07203872706421222,0.044062391515788946
年化收益率,annual_return,0.0156339344722376,0.009662356291902707
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.001633934472237598,-0.004337643708097293
年化波动率,annual_volatility,0.008516640078767075,0.010455354666682001
夏普比率,sharpe,0.19185200467860292,-0.41487293797120334
最大回撤,max_drawdown,-0.00974254552566789,-0.011649549829168104
最大回撤起点,max_drawdown_start,2025-01-08,2024-12-23
最大回撤终点,max_drawdown_end,2025-03-14,2025-03-11
Calmar比率,calmar,1.6047073561060758,0.8294188559724541
日胜率_参考,win_rate,0.10079575596816977,0.08664898320070734
调仓周期数,signal_period_count,1112,1112
盈利调仓周期数,winning_signal_periods,108,94
调仓周期胜率,signal_period_win_rate,0.09712230215827339,0.08453237410071943
单周期平均收益,avg_signal_period_return,6.270931966703886e-05,3.8999370336706136e-05
累计资本利得_BP,capital_gain_total_bp,61.19000000000101,32.089999999998966
年化资本利得_BP,capital_gain_annualized_bp,13.645911504425003,7.156353982300654
资本利得交易笔数,capital_gain_trade_count,54,54
已平仓交易笔数,capital_gain_closed_trade_count,53,53
资本利得盈利笔数,capital_gain_winning_trades,33,29
资本利得亏损笔数,capital_gain_losing_trades,19,24
资本利得持平笔数,capital_gain_flat_trades,1,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6226415094339622,0.5471698113207547
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.188490566037755,0.6245283018867728
资本利得中位数_BP,capital_gain_median_trade_bp,0.4300000000000137,0.2399999999999971
平均每笔盈利_BP,capital_gain_avg_win_bp,2.5112121212120924,2.484137931034414
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.0463157894735822,-1.6224999999999585
资本利得盈亏比,capital_gain_profit_loss_ratio,2.4000518261083705,1.53105573561447
最佳交易_BP,capital_gain_best_trade_bp,26.399999999999,16.410000000000004
最差交易_BP,capital_gain_worst_trade_bp,-7.339999999999986,-4.620000000000006
平均每笔持有交易日,capital_gain_avg_holding_days,3.240740740740741,3.240740740740741
最长单笔持有交易日,capital_gain_max_holding_days,52,52
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-11.68,-13.649999999999007
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-01-08,2024-12-20
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-14,2025-03-11
最长连续亏损笔数,capital_gain_longest_losing_streak,4,4
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,-1.7999999999999958,-1.010000000000004
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
