信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给/发行量_得分,供给/发行占比_得分,供给/10Y以上发行_得分,需求/银行总净买入_得分,估值/地方债-国债利差_得分,估值/地方债-国债利差变化_得分,估值/地方债-NCD利差_得分,情绪/非银情绪_得分,供给/发行量变化_得分,需求/银行总净买入变化_得分,情绪/非银情绪变化_得分,估值/地方债-NCD利差变化_得分,估值/地方债-国债利差变化加速度_得分,供需/供给×银行承接_得分,供需/供给×非银承接_得分
2022-03-01,2022-03-02,1.0,看多,0.000929201575309957,-0.0022628544392232497,0.0031920560145332066,0.0001249801587301,0.0008042214165797,0.950000000000048,-2.7500000000000093,3.7000000000000575,是,其他,否,否,其他,5.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0,0.0,15.0,45.0,2.5,0.0,0.0,0.0
2022-03-02,2022-03-03,1.0,看多,0.0005819604455770122,-0.0011813140365504182,0.0017632744821274304,0.0001246031746031,0.0004573572709739,0.5399999999999849,-1.4999999999999736,2.0399999999999583,是,其他,否,否,其他,5.0,0.0,7.5,0.0,2.5,0.0,0.0,5.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-03-03,2022-03-04,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,2.5,0.0,5.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-03-04,2022-03-07,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,2.5,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0
2022-03-07,2022-03-08,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,5.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0
2022-03-08,2022-03-09,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-03-09,2022-03-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-03-10,2022-03-11,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-03-11,2022-03-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-03-14,2022-03-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-03-15,2022-03-16,1.0,看多,-0.0006887600527577531,-0.004206284715614128,0.003517524662856375,0.0001244642857142,-0.0008132243384721,-0.960000000000058,-4.999999999998998,4.03999999999894,否,其他,否,是,其他,2.5,0.0,7.5,0.0,5.0,2.5,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-03-16,2022-03-17,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,2.5,0.0,0.0,0.0,7.5,0.0,5.0,0.0,0.0,0.0
2022-03-17,2022-03-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,0.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-03-18,2022-03-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
2022-03-21,2022-03-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-03-22,2022-03-23,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-03-23,2022-03-24,1.0,看多,0.000641599465882825,0.00011230952380958392,0.0005292899420732411,0.0001256428571428,0.00051595660874,0.6099999999990141,0.0,0.6099999999990141,是,其他,是,否,有效进攻,2.5,0.0,7.5,0.0,2.5,2.5,0.0,0.0,0.0,15.0,45.0,5.0,0.0,0.0,0.0
2022-03-24,2022-03-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,5.0,0.0,0.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0
2022-03-25,2022-03-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-03-28,2022-03-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-03-29,2022-03-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-03-30,2022-03-31,1.0,看多,0.0005482981804485476,0.0014041930262373992,-0.0008558948457888516,0.0001250753968253,0.0004232227836231,0.5000000000000143,1.5000000000000082,-0.9999999999999939,是,有效进攻,是,否,有效进攻,5.0,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-03-31,2022-04-01,1.0,看多,0.0012086027834805613,-0.001400505802182872,0.0026091085856634333,0.0001248769841269,0.0010837257993535,1.2799999999999616,-1.7500000000000155,3.029999999999977,是,其他,否,否,其他,2.5,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-04-01,2022-04-02,1.0,看多,0.0011240793241376057,0.0012747763792380074,-0.00015069705510040166,0.000124369047619,0.0009997102765186,1.1800000000000006,1.349999999999997,-0.16999999999999638,是,有效进攻,是,否,有效进攻,5.0,0.0,15.0,0.0,2.5,2.5,0.0,0.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0
2022-04-06,2022-04-07,1.0,看多,0.00033583099832545926,0.0013095645949208201,-0.0009737335965953609,0.0001239007936507,0.0002119302046746,0.2500000000000071,1.3900000000000023,-1.1399999999999952,是,有效进攻,是,否,有效进攻,5.0,0.0,15.0,0.0,2.5,2.5,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-04-07,2022-04-08,1.0,看多,0.0016329365962897135,0.00192298704377869,-0.00029005044748897646,0.0001238015873015,0.0015091350089881,1.780000000000011,2.10000000000099,-0.32000000000097906,是,有效进攻,是,否,有效进攻,5.0,0.0,15.0,0.0,5.0,2.5,0.0,0.0,0.0,7.5,45.0,0.0,0.0,0.0,0.0
2022-04-08,2022-04-11,1.0,看多,-0.00020785761306885142,-0.0010583391087054528,0.0008504814956366014,0.0001230952380952,-0.0003309528511641,-0.3900000000000084,-1.349999999999997,0.9599999999999886,否,其他,否,是,其他,2.5,0.0,15.0,0.0,5.0,2.5,0.0,5.0,0.0,0.0,45.0,5.0,0.0,0.0,0.0
2022-04-11,2022-04-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,0.0,15.0,0.0,2.5,2.5,0.0,5.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-04-12,2022-04-13,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,0.0,15.0,0.0,2.5,5.0,0.0,0.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0
2022-04-13,2022-04-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0
2022-04-14,2022-04-15,1.0,看多,0.0023528315399639066,-0.00010620984302400771,0.0024590413829879143,0.0001242103174603,0.0022286212225036,2.6300000000000283,-0.2500000000000071,2.8800000000000354,是,其他,否,否,其他,2.5,0.0,15.0,0.0,2.5,5.0,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-04-15,2022-04-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2022-04-18,2022-04-19,1.0,看多,0.0002163081795765187,-0.00445933357650885,0.004675641756085369,0.0001229444444444,9.336373513205784e-05,0.1100000000000059,-5.290000000000017,5.400000000000023,是,其他,否,否,其他,2.5,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-04-19,2022-04-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-04-20,2022-04-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2022-04-21,2022-04-22,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,2022-04-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,0.0,2.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2022-04-25,2022-04-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,0.0,2.5,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-04-26,2022-04-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,0.0,0.0,5.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-04-27,2022-04-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,0.0,2.5,0.0,5.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-04-28,2022-04-29,1.0,看多,0.0020223288377518855,-0.0005322426410009351,0.0025545714787528206,0.0001242261904761,0.0018981026472757,2.2400000000009914,-0.7499999999990153,2.990000000000007,是,其他,否,否,其他,5.0,0.0,15.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-04-29,2022-05-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,0.0,15.0,0.0,0.0,2.5,0.0,5.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-05-05,2022-05-06,1.0,看多,0.0025390149791693073,0.0010071362195893663,0.001531878759579941,0.0001243253968253,0.0024146895823439,2.849999999999971,1.0400000000010057,1.809999999998965,是,有效进攻,是,否,有效进攻,5.0,0.0,15.0,0.0,0.0,2.5,0.0,5.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-05-06,2022-05-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0
2022-05-09,2022-05-10,1.0,看多,0.0005724341975172909,0.0011362941426800166,-0.0005638599451627258,0.0001221071428571,0.0004503270546602,0.5300000000000096,1.1900000000000106,-0.660000000000001,是,有效进攻,是,否,有效进攻,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,15.0,45.0,2.5,0.0,0.0,0.0
2022-05-10,2022-05-11,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-05-11,2022-05-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-05-12,2022-05-13,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-05-13,2022-05-16,1.0,看多,0.002785705865500976,-0.0006209884261082488,0.0034066942916092247,0.0001239166666666,0.0026617891988343,3.140000000000018,-0.8499999999999828,3.9900000000000007,是,其他,否,否,其他,0.0,0.0,7.5,0.0,0.0,2.5,0.0,5.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-05-16,2022-05-17,1.0,看多,0.0014472033849732835,-0.0005428262725929445,0.001990029657566228,0.0001226706349206,0.0013245327500527,1.559999999999999,-0.7600000000000315,2.3200000000000305,是,其他,否,否,其他,0.0,0.0,7.5,0.0,0.0,5.0,0.0,5.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-05-17,2022-05-18,1.0,看多,0.0009123044695844573,0.00043908724646413155,0.00047321722312032577,0.0001220515873015,0.0007902528822829,0.9300000000009996,0.3799999999999984,0.5500000000010012,是,有效进攻,是,否,有效进攻,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,15.0,45.0,2.5,0.0,0.0,0.0
2022-05-18,2022-05-19,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-05-19,2022-05-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.5,45.0,0.0,0.0,0.0,0.0
2022-05-20,2022-05-23,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2022-05-23,2022-05-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-05-24,2022-05-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-05-25,2022-05-26,1.0,看多,-0.00029634069776185434,0.0007572290694641826,-0.001053569767226037,0.0001207341269841,-0.0004170748247461,-0.4900000000000043,0.7500000000000215,-1.240000000000026,否,其他,是,是,其他,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,15.0,45.0,5.0,0.0,0.0,0.0
2022-05-26,2022-05-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,2.5,0.0,5.0,0.0,7.5,45.0,5.0,0.0,0.0,0.0
2022-05-27,2022-05-30,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,7.5,45.0,0.0,0.0,0.0,0.0
2022-05-30,2022-05-31,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,0.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0
2022-05-31,2022-06-01,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,2.5,0.0,7.5,0.0,2.5,2.5,0.0,0.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0
2022-06-01,2022-06-02,1.0,看多,-0.0009175488795956088,-0.0009715867153772262,5.403783578161736e-05,0.0001207976190476,-0.0010383464986432,-1.2199999999989997,-1.250000000000001,0.030000000001001448,否,其他,否,是,其他,5.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0,0.0,7.5,45.0,2.5,0.0,0.0,0.0
2022-06-02,2022-06-06,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,5.0,0.0,15.0,0.0,2.5,2.5,0.0,0.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0
2022-06-06,2022-06-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,7.5,0.0,2.5,5.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
2022-06-07,2022-06-08,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,7.5,0.0,5.0,0.0,0.0,0.0
2022-06-08,2022-06-09,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,45.0,2.5,0.0,0.0,0.0
2022-06-09,2022-06-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,2022-06-13,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0
