指标,字段,策略,基准
起始日期,start_date,2024-01-18,2024-01-18
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,637,637
期末净值,final_nav,1.0419825649488228,1.1306764581262976
累计收益率,total_return,0.0419825649488228,0.13067645812629758
年化收益率,annual_return,0.016428380743513715,0.049866463758982515
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.002428380743513715,0.03586646375898252
年化波动率,annual_volatility,0.00820534861855501,0.010485211634911945
夏普比率,sharpe,0.2959509530189055,3.4206714187399156
最大回撤,max_drawdown,-0.00652969724793806,-0.02532986739859311
最大回撤起点,max_drawdown_start,2024-11-12,2025-02-06
最大回撤终点,max_drawdown_end,2025-03-14,2025-03-17
Calmar比率,calmar,2.5159483081243086,1.9686823848810293
日胜率_参考,win_rate,0.10518053375196232,0.10518053375196232
调仓周期数,signal_period_count,133,133
盈利调仓周期数,winning_signal_periods,18,18
调仓周期胜率,signal_period_win_rate,0.13533834586466165,0.13533834586466165
单周期平均收益,avg_signal_period_return,0.00031019381035228316,0.00027077611455928076
累计资本利得_BP,capital_gain_total_bp,36.98999999999797,31.50000000000097
年化资本利得_BP,capital_gain_annualized_bp,14.656415094338819,12.481132075472082
资本利得交易笔数,capital_gain_trade_count,19,19
已平仓交易笔数,capital_gain_closed_trade_count,19,19
资本利得盈利笔数,capital_gain_winning_trades,14,13
资本利得亏损笔数,capital_gain_losing_trades,5,6
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7368421052631579,0.6842105263157895
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.9468421052630507,1.6578947368421566
资本利得中位数_BP,capital_gain_median_trade_bp,2.1999999999999797,0.879999999999978
平均每笔盈利_BP,capital_gain_avg_win_bp,3.5892857142855688,3.6330769230769198
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.652000000000002,-2.621666666666496
资本利得盈亏比,capital_gain_profit_loss_ratio,1.353425985778871,1.3857890361387755
最佳交易_BP,capital_gain_best_trade_bp,8.979999999999995,13.369999999999981
最差交易_BP,capital_gain_worst_trade_bp,-7.339999999999986,-5.439999999998987
平均每笔持有交易日,capital_gain_avg_holding_days,5.368421052631579,5.368421052631579
最长单笔持有交易日,capital_gain_max_holding_days,10,10
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.039999999999992,-10.699999999999008
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-11-12,2024-11-12
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-14,2025-03-11
最长连续亏损笔数,capital_gain_longest_losing_streak,2,2
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
