指标,字段,策略,基准
起始日期,start_date,2024-01-18,2024-01-18
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,637,637
期末净值,final_nav,1.0768690586924787,1.0070773479612007
累计收益率,total_return,0.07686905869247873,0.007077347961200742
年化收益率,annual_return,0.029778428362736253,0.0027982633711314264
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.015778428362736255,-0.011201736628868574
年化波动率,annual_volatility,0.013684262980549453,0.01565134301894345
夏普比率,sharpe,1.1530345759332021,-0.7157044999467881
最大回撤,max_drawdown,-0.009351072484271139,-0.0202547352595559
最大回撤起点,max_drawdown_start,2025-02-13,2024-03-06
最大回撤终点,max_drawdown_end,2025-03-25,2024-04-29
Calmar比率,calmar,3.1844933736557715,0.1381535396672857
日胜率_参考,win_rate,0.2668759811616955,0.23390894819466249
调仓周期数,signal_period_count,133,133
盈利调仓周期数,winning_signal_periods,43,37
调仓周期胜率,signal_period_win_rate,0.3233082706766917,0.2781954887218045
单周期平均收益,avg_signal_period_return,0.0005585736613659582,0.0003105870827120319
累计资本利得_BP,capital_gain_total_bp,60.590000000000956,25.28000000000103
年化资本利得_BP,capital_gain_annualized_bp,24.007358490566414,10.016603773585313
资本利得交易笔数,capital_gain_trade_count,30,30
已平仓交易笔数,capital_gain_closed_trade_count,29,29
资本利得盈利笔数,capital_gain_winning_trades,19,17
资本利得亏损笔数,capital_gain_losing_trades,9,11
资本利得持平笔数,capital_gain_flat_trades,1,1
资本利得交易胜率,capital_gain_trade_win_rate,0.6551724137931034,0.5862068965517241
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.046206896551757,0.8217241379310702
资本利得中位数_BP,capital_gain_median_trade_bp,1.7100000000000104,0.439999999999989
平均每笔盈利_BP,capital_gain_avg_win_bp,4.1089473684211555,3.698823529411823
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.0811111111112224,-3.5499999999999954
资本利得盈亏比,capital_gain_profit_loss_ratio,1.9744007643239947,1.0419221209610783
最佳交易_BP,capital_gain_best_trade_bp,14.859999999999976,18.899999999999995
最差交易_BP,capital_gain_worst_trade_bp,-6.1599999999990125,-9.010000000000996
平均每笔持有交易日,capital_gain_avg_holding_days,8.666666666666666,8.666666666666666
最长单笔持有交易日,capital_gain_max_holding_days,20,20
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-11.02999999999902,-18.249999999998014
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-02-13,2025-09-03
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-25,2026-07-28
最长连续亏损笔数,capital_gain_longest_losing_streak,4,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,1.250000000000001,1.4499999999999933
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
