指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1086,1086
期末净值,final_nav,1.1493344233942246,1.1120817042941675
累计收益率,total_return,0.14933442339422465,0.11208170429416753
年化收益率,annual_return,0.032854550384581405,0.02498053909957343
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.018854550384581406,0.010980539099573429
年化波动率,annual_volatility,0.011743720966843195,0.012686304935904778
夏普比率,sharpe,1.6055005426146172,0.8655427372312571
最大回撤,max_drawdown,-0.011717476437036689,-0.013088736276454571
最大回撤起点,max_drawdown_start,2025-01-08,2025-02-06
最大回撤终点,max_drawdown_end,2025-03-19,2025-03-17
Calmar比率,calmar,2.803893019211414,1.908552405056179
日胜率_参考,win_rate,0.5460405156537753,0.5230202578268877
调仓周期数,signal_period_count,220,220
盈利调仓周期数,winning_signal_periods,142,133
调仓周期胜率,signal_period_win_rate,0.6454545454545455,0.6045454545454545
单周期平均收益,avg_signal_period_return,0.0006345045638351395,0.0004847945206054638
累计资本利得_BP（收益率变动）,capital_gain_total_bp,96.87499999999852,63.93999999999994
年化资本利得_BP,capital_gain_annualized_bp,22.49999999999966,14.850580645161276
资本利得交易笔数,capital_gain_trade_count,15,15
已平仓交易笔数,capital_gain_closed_trade_count,14,14
资本利得盈利笔数,capital_gain_winning_trades,14,11
资本利得亏损笔数,capital_gain_losing_trades,0,3
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,1.0,0.7857142857142857
平均单笔资本利得_BP,capital_gain_avg_trade_bp,6.885357142857036,4.603928571428568
资本利得中位数_BP,capital_gain_median_trade_bp,1.6000000000002559,2.5650000000002406
平均每笔盈利_BP,capital_gain_avg_win_bp,6.885357142857036,6.518636363636313
平均每笔亏损_BP,capital_gain_avg_loss_bp,,-2.4166666666664978
资本利得盈亏比,capital_gain_profit_loss_ratio,,2.697366771160042
最佳交易_BP,capital_gain_best_trade_bp,42.19999999999951,30.435
最差交易_BP,capital_gain_worst_trade_bp,0.10500000000000131,-3.799999999999499
平均每笔持有交易日,capital_gain_avg_holding_days,66.2,66.2
最长单笔持有交易日,capital_gain_max_holding_days,242,242
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-14.659999999999016,-15.234999999999502
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-01-08,2025-02-06
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-19,2025-03-17
最长连续亏损笔数,capital_gain_longest_losing_streak,0,1
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.48000000000001175,-0.515000000000012
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
