指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1129,1129
期末净值,final_nav,1.0969945222998656,1.0631321531076734
累计收益率,total_return,0.0969945222998656,0.0631321531076734
年化收益率,annual_return,0.020896811044728514,0.013770630852222299
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.0068968110447285135,-0.00022936914777770163
年化波动率,annual_volatility,0.010140698412229641,0.010881106509187739
夏普比率,sharpe,0.6801120361109435,-0.02107957932256503
最大回撤,max_drawdown,-0.009111024878580176,-0.010701887601924698
最大回撤起点,max_drawdown_start,2025-01-08,2025-01-06
最大回撤终点,max_drawdown_end,2025-03-14,2025-03-11
Calmar比率,calmar,2.2935741393766214,1.2867478490192419
日胜率_参考,win_rate,0.15234720992028344,0.13197519929140833
累计资本利得_BP,capital_gain_total_bp,78.59999999999899,44.90999999999815
年化资本利得_BP,capital_gain_annualized_bp,17.559574468084882,10.033085106382565
资本利得交易笔数,capital_gain_trade_count,27,27
已平仓交易笔数,capital_gain_closed_trade_count,26,26
资本利得盈利笔数,capital_gain_winning_trades,20,18
资本利得亏损笔数,capital_gain_losing_trades,5,7
资本利得持平笔数,capital_gain_flat_trades,1,1
资本利得交易胜率,capital_gain_trade_win_rate,0.7692307692307693,0.6923076923076923
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.051923076923039,1.7638461538460832
资本利得中位数_BP,capital_gain_median_trade_bp,2.0350000000000055,1.1600000000000152
平均每笔盈利_BP,capital_gain_avg_win_bp,4.56499999999995,3.8027777777776186
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.389999999999996,-3.227142857142709
资本利得盈亏比,capital_gain_profit_loss_ratio,1.9100418410041662,1.1783729280409274
最佳交易_BP,capital_gain_best_trade_bp,21.10000000000001,18.809999999999004
最差交易_BP,capital_gain_worst_trade_bp,-7.339999999999986,-6.659999999999999
平均每笔持有交易日,capital_gain_avg_holding_days,9.592592592592593,9.592592592592593
最长单笔持有交易日,capital_gain_max_holding_days,39,39
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-10.759999999999991,-14.929999999997946
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-01-08,2025-01-06
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-04-21,2025-09-24
最长连续亏损笔数,capital_gain_longest_losing_streak,1,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,-0.7500000000000214,-0.9500000000000134
