指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1129,1129
期末净值,final_nav,1.1806588917986913,1.1176051411539711
累计收益率,total_return,0.18065889179869132,0.11760514115397114
年化收益率,annual_return,0.03779818615330477,0.025150981930420313
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.02379818615330477,0.011150981930420313
年化波动率,annual_volatility,0.0135470204331007,0.014653149614062723
夏普比率,sharpe,1.7567099917526101,0.7609955691518118
最大回撤,max_drawdown,-0.008039391114971761,-0.010857524638922311
最大回撤起点,max_drawdown_start,2025-09-04,2024-04-23
最大回撤终点,max_drawdown_end,2025-09-25,2024-04-29
Calmar比率,calmar,4.701622997656277,2.316456353251871
日胜率_参考,win_rate,0.27900797165633306,0.2550930026572188
累计资本利得_BP,capital_gain_total_bp,138.02999999999992,78.41999999999994
年化资本利得_BP,capital_gain_annualized_bp,30.836489361702107,17.519361702127647
资本利得交易笔数,capital_gain_trade_count,45,45
已平仓交易笔数,capital_gain_closed_trade_count,44,44
资本利得盈利笔数,capital_gain_winning_trades,36,29
资本利得亏损笔数,capital_gain_losing_trades,8,15
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.8181818181818182,0.6590909090909091
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.1256818181818162,1.7709090909090905
资本利得中位数_BP,capital_gain_median_trade_bp,2.629999999999491,0.8850000000005039
平均每笔盈利_BP,capital_gain_avg_win_bp,4.271944444444472,3.7800000000001037
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.0325000000001285,-2.113333333333534
资本利得盈亏比,capital_gain_profit_loss_ratio,2.101817684843396,1.7886435331229076
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000015,18.899999999999995
最差交易_BP,capital_gain_worst_trade_bp,-3.7700000000000236,-4.060000000000001
平均每笔持有交易日,capital_gain_avg_holding_days,10.866666666666667,10.866666666666667
最长单笔持有交易日,capital_gain_max_holding_days,41,41
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-11.510000000000028,-14.040000000000024
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-01-24,2022-09-01
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-04-13,2022-09-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.49999999999997974,0.49999999999997957
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
