指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-17,2026-07-17
交易日数,trading_days,1091,1091
期末净值,final_nav,1.1767100235876116,1.0802150923660083
累计收益率,total_return,0.17671002358761156,0.08021509236600832
年化收益率,annual_return,0.03833683011716271,0.017998930473034358
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.024336830117162714,0.003998930473034358
年化波动率,annual_volatility,0.01474363154290296,0.015357434829871737
夏普比率,sharpe,1.6506672759926346,0.2603905220718268
最大回撤,max_drawdown,-0.008109461578145516,-0.020976697803715805
最大回撤起点,max_drawdown_start,2022-02-10,2022-01-24
最大回撤终点,max_drawdown_end,2022-04-08,2022-04-28
Calmar比率,calmar,4.727419909168574,0.8580440373148739
日胜率_参考,win_rate,0.2694775435380385,0.2456461961503208
调仓周期数,signal_period_count,1072,1072
盈利调仓周期数,winning_signal_periods,286,261
调仓周期胜率,signal_period_win_rate,0.2667910447761194,0.24347014925373134
单周期平均收益,avg_signal_period_return,0.0001522406385718655,7.244657623226574e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,132.580000000003,39.23999999999903
年化资本利得_BP,capital_gain_annualized_bp,30.65152293578051,9.071999999999775
资本利得交易笔数,capital_gain_trade_count,109,109
已平仓交易笔数,capital_gain_closed_trade_count,109,109
资本利得盈利笔数,capital_gain_winning_trades,70,58
资本利得亏损笔数,capital_gain_losing_trades,37,51
资本利得持平笔数,capital_gain_flat_trades,2,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6422018348623854,0.5321100917431193
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.2163302752293856,0.35999999999999116
资本利得中位数_BP,capital_gain_median_trade_bp,0.6800000000000208,0.21000000000000185
平均每笔盈利_BP,capital_gain_avg_win_bp,2.8800000000000177,2.8677586206895693
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.8654054054053573,-2.491960784313646
资本利得盈亏比,capital_gain_profit_loss_ratio,1.5439003187482383,1.1508040731385056
最佳交易_BP,capital_gain_best_trade_bp,17.110000000000007,14.750000000000005
最差交易_BP,capital_gain_worst_trade_bp,-8.400000000000004,-12.309999999999995
平均每笔持有交易日,capital_gain_avg_holding_days,4.302752293577981,4.302752293577981
最长单笔持有交易日,capital_gain_max_holding_days,28,28
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-14.080000000001974,-36.399999999998904
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-08-04,2022-01-24
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,6
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
capital_gain_excess_bp,capital_gain_excess_bp,93.34000000000397,
