指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1124,1124
期末净值,final_nav,1.1790731787386524,1.1151071133996184
累计收益率,total_return,0.17907317873865236,0.11510711339961843
年化收益率,annual_return,0.03765664160669879,0.02474968004835998
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.023656641606698794,0.010749680048359979
年化波动率,annual_volatility,0.012557804058330303,0.013803104915125574
夏普比率,sharpe,1.8838199335500863,0.7787871000372081
最大回撤,max_drawdown,-0.00733976199506603,-0.010729390386931215
最大回撤起点,max_drawdown_start,2024-08-05,2022-09-06
最大回撤终点,max_drawdown_end,2024-08-12,2022-09-30
Calmar比率,calmar,5.13049900419285,2.3067181970101474
日胜率_参考,win_rate,0.26601423487544484,0.24377224199288255
调仓周期数,signal_period_count,227,227
盈利调仓周期数,winning_signal_periods,75,65
调仓周期胜率,signal_period_win_rate,0.3303964757709251,0.28634361233480177
单周期平均收益,avg_signal_period_return,0.0007277431899477638,0.00048202455350321695
累计资本利得_BP,capital_gain_total_bp,138.96000000000103,78.58000000000209
年化资本利得_BP,capital_gain_annualized_bp,31.182475512021604,17.633268032057458
资本利得交易笔数,capital_gain_trade_count,50,50
已平仓交易笔数,capital_gain_closed_trade_count,49,49
资本利得盈利笔数,capital_gain_winning_trades,35,32
资本利得亏损笔数,capital_gain_losing_trades,13,16
资本利得持平笔数,capital_gain_flat_trades,1,1
资本利得交易胜率,capital_gain_trade_win_rate,0.7142857142857143,0.6530612244897959
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.8359183673469603,1.5710204081633081
资本利得中位数_BP,capital_gain_median_trade_bp,2.3499999999999908,1.1900000000000106
平均每笔盈利_BP,capital_gain_avg_win_bp,4.6654285714285715,3.895312500000095
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.8715384615383799,-2.979375000000061
资本利得盈亏比,capital_gain_profit_loss_ratio,2.4928307204510514,1.3074260541220946
最佳交易_BP,capital_gain_best_trade_bp,19.28999999999896,14.610000000000005
最差交易_BP,capital_gain_worst_trade_bp,-6.789999999998984,-7.010000000000002
平均每笔持有交易日,capital_gain_avg_holding_days,9.28,9.28
最长单笔持有交易日,capital_gain_max_holding_days,31,31
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-10.009999999999017,-14.040000000000028
资本利得最大回撤起点,capital_gain_max_drawdown_start,2023-08-18,2022-09-01
资本利得最大回撤终点,capital_gain_max_drawdown_end,2023-11-29,2022-09-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,1.6000000000000043
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
