指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1086,1086
期末净值,final_nav,1.0845969803394153,1.059385116093718
累计收益率,total_return,0.08459698033941532,0.05938511609371799
年化收益率,annual_return,0.019040320717301773,0.013488820911990995
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.005040320717301773,-0.0005111790880090051
年化波动率,annual_volatility,0.009324506359846406,0.010123420581697837
夏普比率,sharpe,0.540545582016719,-0.050494700272866996
最大回撤,max_drawdown,-0.017422031826876294,-0.016017996942113477
最大回撤起点,max_drawdown_start,2024-09-25,2024-09-23
最大回撤终点,max_drawdown_end,2026-06-25,2025-08-18
Calmar比率,calmar,1.092887494782842,0.8421041008271805
日胜率_参考,win_rate,0.3333333333333333,0.3314917127071823
调仓周期数,signal_period_count,220,220
盈利调仓周期数,winning_signal_periods,89,83
调仓周期胜率,signal_period_win_rate,0.40454545454545454,0.37727272727272726
单周期平均收益,avg_signal_period_return,0.0003703066873738397,0.00026355474512819774
累计资本利得_BP（收益率变动）,capital_gain_total_bp,50.33999999999952,26.42999999999997
年化资本利得_BP,capital_gain_annualized_bp,11.691870967741824,6.138580645161284
资本利得交易笔数,capital_gain_trade_count,15,15
已平仓交易笔数,capital_gain_closed_trade_count,14,14
资本利得盈利笔数,capital_gain_winning_trades,11,9
资本利得亏损笔数,capital_gain_losing_trades,3,5
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7857142857142857,0.6428571428571429
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.561428571428536,1.9246428571428555
资本利得中位数_BP,capital_gain_median_trade_bp,1.465000000000251,1.3050000000000037
平均每笔盈利_BP,capital_gain_avg_win_bp,6.289545454545365,5.5238888888888305
平均每笔亏损_BP,capital_gain_avg_loss_bp,-6.441666666666504,-4.553999999999898
资本利得盈亏比,capital_gain_profit_loss_ratio,0.9763848053628239,1.212975162250539
最佳交易_BP,capital_gain_best_trade_bp,42.19999999999951,30.435
最差交易_BP,capital_gain_worst_trade_bp,-6.8399999999995025,-8.504999999999502
平均每笔持有交易日,capital_gain_avg_holding_days,41.4,41.4
最长单笔持有交易日,capital_gain_max_holding_days,242,242
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-20.989999999999483,-18.9799999999995
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-09-25,2024-09-23
资本利得最大回撤终点,capital_gain_max_drawdown_end,2026-06-25,2025-08-18
最长连续亏损笔数,capital_gain_longest_losing_streak,3,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.48000000000001175,-0.515000000000012
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
