指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1088,1088
期末净值,final_nav,1.107857130935993,1.0462453243253398
累计收益率,total_return,0.10785713093599303,0.04624532432533979
年化收益率,annual_return,0.024030051632139005,0.010535687835847352
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.010030051632139004,-0.0034643121641526487
年化波动率,annual_volatility,0.009156916075266376,0.009760724476600802
夏普比率,sharpe,1.0953525782802622,-0.3549236711329756
最大回撤,max_drawdown,-0.005714978748640798,-0.014330043914142943
最大回撤起点,max_drawdown_start,2025-05-06,2022-08-04
最大回撤终点,max_drawdown_end,2025-05-29,2023-11-27
Calmar比率,calmar,4.204749079400183,0.7352167166388949
日胜率_参考,win_rate,0.14430147058823528,0.11764705882352941
调仓周期数,signal_period_count,1070,1070
盈利调仓周期数,winning_signal_periods,150,123
调仓周期胜率,signal_period_win_rate,0.14018691588785046,0.11495327102803739
单周期平均收益,avg_signal_period_return,9.591209730715472e-05,4.245107449215777e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,91.50999999999686,27.58000000000503
年化资本利得_BP,capital_gain_annualized_bp,21.214829806807003,6.393891444343392
资本利得交易笔数,capital_gain_trade_count,73,73
已平仓交易笔数,capital_gain_closed_trade_count,73,73
资本利得盈利笔数,capital_gain_winning_trades,51,36
资本利得亏损笔数,capital_gain_losing_trades,19,36
资本利得持平笔数,capital_gain_flat_trades,3,1
资本利得交易胜率,capital_gain_trade_win_rate,0.6986301369863014,0.4931506849315068
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.2535616438355734,0.3778082191781511
资本利得中位数_BP,capital_gain_median_trade_bp,0.5000000000000143,0.0
平均每笔盈利_BP,capital_gain_avg_win_bp,2.5056862745097446,2.721111111111137
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.9094736842105315,-1.9549999999998862
资本利得盈亏比,capital_gain_profit_loss_ratio,1.3122392286572497,1.391872691105522
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000015,14.610000000000005
最差交易_BP,capital_gain_worst_trade_bp,-5.4700000000009945,-8.699999999999992
平均每笔持有交易日,capital_gain_avg_holding_days,3.0684931506849313,3.0684931506849313
最长单笔持有交易日,capital_gain_max_holding_days,19,19
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-7.010000000000037,-25.7199999999959
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-02-09,2022-01-13
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-03-03,2023-11-27
最长连续亏损笔数,capital_gain_longest_losing_streak,3,7
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
