指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1088,1088
期末净值,final_nav,1.0777249088154162,1.0276068245281205
累计收益率,total_return,0.07772490881541616,0.027606824528120466
年化收益率,annual_return,0.017504491200849515,0.006333331078882232
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.0035044912008495143,-0.007666668921117769
年化波动率,annual_volatility,0.008206719523399832,0.008724884637225983
夏普比率,sharpe,0.4270270466606241,-0.8787129274359475
最大回撤,max_drawdown,-0.0060016251600391035,-0.012706304714118377
最大回撤起点,max_drawdown_start,2022-02-10,2022-02-10
最大回撤终点,max_drawdown_end,2022-02-15,2022-07-08
Calmar比率,calmar,2.916625203020087,0.4984400438504412
日胜率_参考,win_rate,0.10386029411764706,0.08823529411764706
调仓周期数,signal_period_count,1070,1070
盈利调仓周期数,winning_signal_periods,106,91
调仓周期胜率,signal_period_win_rate,0.09906542056074766,0.08504672897196262
单周期平均收益,avg_signal_period_return,7.010535947900622e-05,2.561267992747983e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,66.30000000000098,13.289999999996123
年化资本利得_BP,capital_gain_annualized_bp,15.37037718491283,3.08103035878475
资本利得交易笔数,capital_gain_trade_count,67,67
已平仓交易笔数,capital_gain_closed_trade_count,67,67
资本利得盈利笔数,capital_gain_winning_trades,45,32
资本利得亏损笔数,capital_gain_losing_trades,21,35
资本利得持平笔数,capital_gain_flat_trades,1,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6716417910447762,0.47761194029850745
平均单笔资本利得_BP,capital_gain_avg_trade_bp,0.989552238805985,0.19835820895516587
资本利得中位数_BP,capital_gain_median_trade_bp,0.5399999999999849,-0.09999999999999593
平均每笔盈利_BP,capital_gain_avg_win_bp,2.2206666666666672,2.1984375000000314
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.601428571428526,-1.6302857142858538
资本利得盈亏比,capital_gain_profit_loss_ratio,1.3866785608088414,1.3484982912722487
最佳交易_BP,capital_gain_best_trade_bp,13.379999999999988,12.68000000000099
最差交易_BP,capital_gain_worst_trade_bp,-7.519999999999992,-6.399999999999982
平均每笔持有交易日,capital_gain_avg_holding_days,2.4776119402985075,2.4776119402985075
最长单笔持有交易日,capital_gain_max_holding_days,18,18
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.760000000000016,-17.310000000001903
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-08-04,2022-02-08
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-09-30,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,5,7
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
