指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1086,1086
期末净值,final_nav,1.1199886448086869,1.0563247244646352
累计收益率,total_return,0.11998864480868687,0.05632472446463521
年化收益率,annual_return,0.0266685536931055,0.012808059290146945
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.012668553693105501,-0.0011919407098530555
年化波动率,annual_volatility,0.010235200523406675,0.01025535415601769
夏普比率,sharpe,1.237743575627467,-0.11622618699653998
最大回撤,max_drawdown,-0.007413030758259054,-0.010857524638922311
最大回撤起点,max_drawdown_start,2024-04-25,2024-04-23
最大回撤终点,max_drawdown_end,2024-04-29,2024-04-29
Calmar比率,calmar,3.597523679959558,1.1796481901806892
日胜率_参考,win_rate,0.1574585635359116,0.13996316758747698
调仓周期数,signal_period_count,220,220
盈利调仓周期数,winning_signal_periods,45,37
调仓周期胜率,signal_period_win_rate,0.20454545454545456,0.16818181818181818
单周期平均收益,avg_signal_period_return,0.0005164552991785113,0.00025034212765136964
累计资本利得_BP（收益率变动）,capital_gain_total_bp,100.71999999999908,35.91000000000004
年化资本利得_BP,capital_gain_annualized_bp,23.3930322580643,8.340387096774203
资本利得交易笔数,capital_gain_trade_count,35,35
已平仓交易笔数,capital_gain_closed_trade_count,34,34
资本利得盈利笔数,capital_gain_winning_trades,25,19
资本利得亏损笔数,capital_gain_losing_trades,9,15
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7352941176470589,0.5588235294117647
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.967941176470561,1.057352941176472
资本利得中位数_BP,capital_gain_median_trade_bp,2.4099999999999993,0.36500000000000077
平均盈利交易_BP,capital_gain_avg_win_bp,4.6404000000000005,3.8726315789474235
平均亏损交易_BP,capital_gain_avg_loss_bp,-1.6777777777778828,-2.5086666666667328
资本利得盈亏比,capital_gain_profit_loss_ratio,2.7658013245031383,1.5437011343133091
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000015,14.610000000000005
最差交易_BP,capital_gain_worst_trade_bp,-3.4299999999999957,-8.800000000000994
平均每笔持有交易日,capital_gain_avg_holding_days,7.4,7.4
最长单笔持有交易日,capital_gain_max_holding_days,30,30
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.829999999999977,-14.040000000000024
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-04-23,2022-09-01
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-04-29,2022-09-30
最长连续亏损笔数,capital_gain_longest_losing_streak,2,4
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,-0.18999999999998185,-0.04000000000000531
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
