指标,字段,策略,基准
起始日期,start_date,2024-01-16,2024-01-16
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,639,639
期末净值,final_nav,1.088550247271444,1.128812541547354
累计收益率,total_return,0.0885502472714439,0.128812541547354
年化收益率,annual_return,0.034081032834326175,0.0490224835332167
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.020081032834326176,0.0350224835332167
年化波动率,annual_volatility,0.01350870774765166,0.01485161417310686
夏普比率,sharpe,1.486525077709009,2.3581600710200936
最大回撤,max_drawdown,-0.006609323962549651,-0.02532986739859333
最大回撤起点,max_drawdown_start,2025-02-13,2025-02-06
最大回撤终点,max_drawdown_end,2025-03-07,2025-03-17
Calmar比率,calmar,5.156508143259311,1.9353628174121082
日胜率_参考,win_rate,0.25821596244131456,0.2222222222222222
调仓周期数,signal_period_count,632,632
盈利调仓周期数,winning_signal_periods,165,142
调仓周期胜率,signal_period_win_rate,0.2610759493670886,0.22468354430379747
单周期平均收益,avg_signal_period_return,0.0001346162746327222,5.2866003643607434e-05
累计资本利得_BP,capital_gain_total_bp,72.85000000000197,16.729999999999976
年化资本利得_BP,capital_gain_annualized_bp,28.774608150470996,6.608087774294661
资本利得交易笔数,capital_gain_trade_count,70,70
已平仓交易笔数,capital_gain_closed_trade_count,69,69
资本利得盈利笔数,capital_gain_winning_trades,44,35
资本利得亏损笔数,capital_gain_losing_trades,20,29
资本利得持平笔数,capital_gain_flat_trades,5,5
资本利得交易胜率,capital_gain_trade_win_rate,0.6376811594202898,0.5072463768115942
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.0418840579710429,0.21579710144927497
资本利得中位数_BP,capital_gain_median_trade_bp,0.6800000000000208,0.1299999999999913
平均每笔盈利_BP,capital_gain_avg_win_bp,2.535909090909137,2.310857142857027
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.9845000000000035,-2.275517241379172
资本利得盈亏比,capital_gain_profit_loss_ratio,1.277857944524632,1.0155304916329422
最佳交易_BP,capital_gain_best_trade_bp,14.90999999999999,13.589999999999991
最差交易_BP,capital_gain_worst_trade_bp,-7.689999999999989,-10.469999999999994
平均每笔持有交易日,capital_gain_avg_holding_days,3.585714285714286,3.585714285714286
最长单笔持有交易日,capital_gain_max_holding_days,15,15
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-7.6899999999999835,-12.780000000000044
资本利得最大回撤起点,capital_gain_max_drawdown_start,2025-02-13,2025-11-03
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-07,2026-07-03
最长连续亏损笔数,capital_gain_longest_losing_streak,3,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.9600000000000233,1.8400000000000014
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
