指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1129,1129
期末净值,final_nav,1.1759683206512181,1.1194554278414848
累计收益率,total_return,0.17596832065121815,0.11945542784148477
年化收益率,annual_return,0.036875664308893885,0.025529904872049647
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.022875664308893887,0.011529904872049647
年化波动率,annual_volatility,0.013811400366994707,0.015184421084167456
夏普比率,sharpe,1.6562885515620975,0.7593246267433723
最大回撤,max_drawdown,-0.01125313089386848,-0.01085752463892209
最大回撤起点,max_drawdown_start,2024-08-05,2024-04-23
最大回撤终点,max_drawdown_end,2025-03-25,2024-04-29
Calmar比率,calmar,3.2769248537743767,2.3513559232948884
日胜率_参考,win_rate,0.2887511071744907,0.2674933569530558
累计资本利得_BP,capital_gain_total_bp,130.83000000000192,77.9000000000019
年化资本利得_BP,capital_gain_annualized_bp,29.227978723404686,17.403191489362126
资本利得交易笔数,capital_gain_trade_count,42,42
已平仓交易笔数,capital_gain_closed_trade_count,41,41
资本利得盈利笔数,capital_gain_winning_trades,32,27
资本利得亏损笔数,capital_gain_losing_trades,9,14
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.7804878048780488,0.6585365853658537
平均单笔资本利得_BP,capital_gain_avg_trade_bp,3.1787804878049255,1.8878048780488268
资本利得中位数_BP,capital_gain_median_trade_bp,2.8299999999999854,1.4499999999999929
平均每笔盈利_BP,capital_gain_avg_win_bp,4.682187500000062,4.173703703703886
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.1666666666666705,-2.5207142857144995
资本利得盈亏比,capital_gain_profit_loss_ratio,2.16100961538464,1.6557623080716761
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000015,18.899999999999995
最差交易_BP,capital_gain_worst_trade_bp,-6.1599999999990125,-9.010000000000996
平均每笔持有交易日,capital_gain_avg_holding_days,12.285714285714286,12.285714285714286
最长单笔持有交易日,capital_gain_max_holding_days,41,41
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-15.689999999998975,-14.040000000000024
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-05,2022-09-01
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-25,2022-09-30
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.4999999999999798,0.4999999999999798
