指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-17,2026-07-17
交易日数,trading_days,1091,1091
期末净值,final_nav,1.1829117206717474,1.0801918636331767
累计收益率,total_return,0.18291172067174744,0.08019186363317665
年化收益率,annual_return,0.03959945800372733,0.017993869427640252
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.02559945800372733,0.003993869427640252
年化波动率,annual_volatility,0.014176045773854895,0.01497651894482291
夏普比率,sharpe,1.8058250101689721,0.2666754165206631
最大回撤,max_drawdown,-0.008166713949309345,-0.017929797312526086
最大回撤起点,max_drawdown_start,2022-02-10,2022-01-28
最大回撤终点,max_drawdown_end,2022-04-08,2022-04-28
Calmar比率,calmar,4.8488851513008155,1.0035734991309357
日胜率_参考,win_rate,0.25481209899175067,0.2227314390467461
调仓周期数,signal_period_count,1072,1072
盈利调仓周期数,winning_signal_periods,272,239
调仓周期胜率,signal_period_win_rate,0.2537313432835821,0.22294776119402984
单周期平均收益,avg_signal_period_return,0.00015711400494164055,7.240890623083682e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,142.87000000000307,43.339999999996195
年化资本利得_BP,capital_gain_annualized_bp,33.03049541284475,10.019889908256001
资本利得交易笔数,capital_gain_trade_count,103,103
已平仓交易笔数,capital_gain_closed_trade_count,103,103
资本利得盈利笔数,capital_gain_winning_trades,62,53
资本利得亏损笔数,capital_gain_losing_trades,38,50
资本利得持平笔数,capital_gain_flat_trades,3,0
资本利得交易胜率,capital_gain_trade_win_rate,0.6019417475728155,0.5145631067961165
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.3870873786408064,0.4207766990290893
资本利得中位数_BP,capital_gain_median_trade_bp,0.6399999999999808,0.08000000000001062
平均每笔盈利_BP,capital_gain_avg_win_bp,3.423225806451649,3.0264150943395483
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.8255263157894517,-2.3411999999999975
资本利得盈亏比,capital_gain_profit_loss_ratio,1.8751993750203868,1.2926768726890276
最佳交易_BP,capital_gain_best_trade_bp,18.010000000000005,14.940000000000023
最差交易_BP,capital_gain_worst_trade_bp,-6.369999999999987,-12.309999999999995
平均每笔持有交易日,capital_gain_avg_holding_days,4.213592233009709,4.213592233009709
最长单笔持有交易日,capital_gain_max_holding_days,28,28
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-12.210000000001003,-29.089999999999918
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-09-05,2022-01-28
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,5,7
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
