指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-09-11,2026-09-11
交易日数,trading_days,1131,1131
期末净值,final_nav,1.0490841518915632,1.0249850473145197
累计收益率,total_return,0.04908415189156323,0.02498504731451967
年化收益率,annual_return,0.010743336701604544,0.005518589475869584
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,-0.003256663298395456,-0.008481410524130416
年化波动率,annual_volatility,0.005285758717238397,0.0058465885313553415
夏普比率,sharpe,-0.61612030980047,-1.4506597272314419
最大回撤,max_drawdown,-0.0031450798745988884,-0.00718132961817064
最大回撤起点,max_drawdown_start,2023-11-24,2022-01-13
最大回撤终点,max_drawdown_end,2023-11-29,2023-11-27
Calmar比率,calmar,3.4159185553195877,0.7684634697599886
日胜率_参考,win_rate,0.04597701149425287,0.03713527851458886
调仓周期数,signal_period_count,1112,1112
盈利调仓周期数,winning_signal_periods,46,38
调仓周期胜率,signal_period_win_rate,0.04136690647482014,0.0341726618705036
单周期平均收益,avg_signal_period_return,4.315378358782354e-05,2.22635397434232e-05
累计资本利得_BP,capital_gain_total_bp,46.82000000000103,20.779999999998992
年化资本利得_BP,capital_gain_annualized_bp,10.441274336283415,4.634123893805085
资本利得交易笔数,capital_gain_trade_count,25,25
已平仓交易笔数,capital_gain_closed_trade_count,25,25
资本利得盈利笔数,capital_gain_winning_trades,21,17
资本利得亏损笔数,capital_gain_losing_trades,4,8
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.84,0.68
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.8728000000000415,0.8311999999999599
资本利得中位数_BP,capital_gain_median_trade_bp,1.0899999999999799,0.2899999999999778
平均每笔盈利_BP,capital_gain_avg_win_bp,2.430476190476193,2.1588235294117033
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.054999999999754,-1.9899999999999953
资本利得盈亏比,capital_gain_profit_loss_ratio,2.303768900925839,1.0848359444279942
最佳交易_BP,capital_gain_best_trade_bp,12.370000000000022,10.520000000000008
最差交易_BP,capital_gain_worst_trade_bp,-1.5400000000000136,-5.289999999999982
平均每笔持有交易日,capital_gain_avg_holding_days,2.72,2.72
最长单笔持有交易日,capital_gain_max_holding_days,14,14
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-4.110000000000017,-10.049999999999018
资本利得最大回撤起点,capital_gain_max_drawdown_start,2023-11-24,2022-01-13
资本利得最大回撤终点,capital_gain_max_drawdown_end,2023-11-29,2023-11-27
最长连续亏损笔数,capital_gain_longest_losing_streak,2,2
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
