指标,字段,策略,基准
起始日期,start_date,2024-01-18,2024-01-18
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,637,637
期末净值,final_nav,1.0764225334186444,1.0046863677765068
累计收益率,total_return,0.07642253341864436,0.004686367776506772
年化收益率,annual_return,0.02960921886567247,0.001854242264071937
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.01560921886567247,-0.012145757735928063
年化波动率,annual_volatility,0.013236152125090233,0.015280769068217383
夏普比率,sharpe,1.179286753291683,-0.7948394273682299
最大回撤,max_drawdown,-0.007382424661759424,-0.019443450350451696
最大回撤起点,max_drawdown_start,2025-02-13,2024-03-06
最大回撤终点,max_drawdown_end,2025-02-21,2025-02-21
Calmar比率,calmar,4.010771558434817,0.09536590628981961
日胜率_参考,win_rate,0.2668759811616955,0.2401883830455259
调仓周期数,signal_period_count,133,133
盈利调仓周期数,winning_signal_periods,43,38
调仓周期胜率,signal_period_win_rate,0.3233082706766917,0.2857142857142857
单周期平均收益,avg_signal_period_return,0.0005554749331754161,0.0003401573887144467
累计资本利得_BP,capital_gain_total_bp,59.459999999999994,28.850000000001067
年化资本利得_BP,capital_gain_annualized_bp,23.55962264150943,11.43113207547212
资本利得交易笔数,capital_gain_trade_count,31,31
已平仓交易笔数,capital_gain_closed_trade_count,30,30
资本利得盈利笔数,capital_gain_winning_trades,20,20
资本利得亏损笔数,capital_gain_losing_trades,9,9
资本利得持平笔数,capital_gain_flat_trades,1,1
资本利得交易胜率,capital_gain_trade_win_rate,0.6666666666666666,0.6666666666666666
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.9820000000000002,0.9083333333333686
资本利得中位数_BP,capital_gain_median_trade_bp,1.7250000000000079,0.8199999999995015
平均每笔盈利_BP,capital_gain_avg_win_bp,3.866999999999951,3.1855000000000504
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.9866666666665564,-4.0511111111111076
资本利得盈亏比,capital_gain_profit_loss_ratio,1.9464765100671975,0.7863274821722567
最佳交易_BP,capital_gain_best_trade_bp,13.829999999998982,15.580000000000002
最差交易_BP,capital_gain_worst_trade_bp,-6.1599999999990125,-9.010000000000996
平均每笔持有交易日,capital_gain_avg_holding_days,8.64516129032258,8.64516129032258
最长单笔持有交易日,capital_gain_max_holding_days,26,26
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.850000000000009,-12.449999999999994
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-08-05,2025-02-06
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-08-15,2025-03-31
最长连续亏损笔数,capital_gain_longest_losing_streak,3,2
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,1.6000000000000043
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
