指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-09-04,2026-09-04
交易日数,trading_days,1124,1124
期末净值,final_nav,1.104843746884126,1.0549460030513593
累计收益率,total_return,0.1048437468841259,0.05494600305135933
年化收益率,annual_return,0.02262561575289035,0.012075330572748788
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.008625615752890349,-0.0019246694272512122
年化波动率,annual_volatility,0.009402974140044333,0.009749745742040523
夏普比率,sharpe,0.9173284563398448,-0.19740714047055738
最大回撤,max_drawdown,-0.007413030758258943,-0.010857524638922311
最大回撤起点,max_drawdown_start,2024-04-25,2024-04-23
最大回撤终点,max_drawdown_end,2024-04-29,2024-04-29
Calmar比率,calmar,3.052141086516185,1.112162391919504
日胜率_参考,win_rate,0.13345195729537365,0.11387900355871886
调仓周期数,signal_period_count,227,227
盈利调仓周期数,winning_signal_periods,40,33
调仓周期胜率,signal_period_win_rate,0.1762114537444934,0.14537444933920704
单周期平均收益,avg_signal_period_return,0.0004404595210852711,0.0002366069591180023
累计资本利得_BP,capital_gain_total_bp,90.94000000000294,39.24999999999898
年化资本利得_BP,capital_gain_annualized_bp,20.406838824577683,8.807658058770919
资本利得交易笔数,capital_gain_trade_count,31,31
已平仓交易笔数,capital_gain_closed_trade_count,30,30
资本利得盈利笔数,capital_gain_winning_trades,26,19
资本利得亏损笔数,capital_gain_losing_trades,4,11
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.8666666666666667,0.6333333333333333
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.989666666666764,1.259999999999966
资本利得中位数_BP,capital_gain_median_trade_bp,2.9000000000005066,0.8399999999999902
平均每笔盈利_BP,capital_gain_avg_win_bp,3.821153846153958,3.1957894736842074
平均每笔亏损_BP,capital_gain_avg_loss_bp,-2.414999999999995,-2.0836363636364506
资本利得盈亏比,capital_gain_profit_loss_ratio,1.5822583213888055,1.53375585560754
最佳交易_BP,capital_gain_best_trade_bp,15.800000000000017,14.610000000000005
最差交易_BP,capital_gain_worst_trade_bp,-7.339999999999986,-4.8799999999999875
平均每笔持有交易日,capital_gain_avg_holding_days,6.903225806451613,6.903225806451613
最长单笔持有交易日,capital_gain_max_holding_days,19,19
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.82999999999997,-12.700000000000006
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-04-23,2024-04-23
资本利得最大回撤终点,capital_gain_max_drawdown_end,2024-04-29,2024-04-29
最长连续亏损笔数,capital_gain_longest_losing_streak,2,3
当前未平仓交易数,capital_gain_open_trade_count,1,1
当前未平仓资本利得_BP,capital_gain_open_trade_bp,1.250000000000001,1.4499999999999933
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
