指标,字段,策略,基准
起始日期,start_date,2022-01-13,2022-01-13
结束日期,end_date,2026-07-14,2026-07-14
交易日数,trading_days,1088,1088
期末净值,final_nav,1.104692382594785,1.0477389475050982
累计收益率,total_return,0.10469238259478497,0.04773894750509822
年化收益率,annual_return,0.02335113543821099,0.010869953808914312
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.00935113543821099,-0.003130046191085688
年化波动率,annual_volatility,0.0095121359175177,0.010285262122265772
夏普比率,sharpe,0.9830742032386007,-0.3043234245153259
最大回撤,max_drawdown,-0.0073119377313017875,-0.014572872368317835
最大回撤起点,max_drawdown_start,2022-02-10,2022-01-18
最大回撤终点,max_drawdown_end,2022-04-13,2022-07-08
Calmar比率,calmar,3.1935632244578276,0.7459033150215564
日胜率_参考,win_rate,0.1332720588235294,0.11397058823529412
调仓周期数,signal_period_count,1070,1070
盈利调仓周期数,winning_signal_periods,138,119
调仓周期胜率,signal_period_win_rate,0.12897196261682242,0.11121495327102804
单周期平均收益,avg_signal_period_return,9.325160860905744e-05,4.380553685453267e-05
累计资本利得_BP（收益率变动）,capital_gain_total_bp,88.6200000000018,29.799999999996217
年化资本利得_BP,capital_gain_annualized_bp,20.54483900644016,6.908555657772812
资本利得交易笔数,capital_gain_trade_count,82,82
已平仓交易笔数,capital_gain_closed_trade_count,82,82
资本利得盈利笔数,capital_gain_winning_trades,56,39
资本利得亏损笔数,capital_gain_losing_trades,24,42
资本利得持平笔数,capital_gain_flat_trades,2,1
资本利得交易胜率,capital_gain_trade_win_rate,0.6829268292682927,0.47560975609756095
平均单笔资本利得_BP,capital_gain_avg_trade_bp,1.0807317073170948,0.3634146341462954
资本利得中位数_BP,capital_gain_median_trade_bp,0.7200000000000089,-0.059999999999990616
平均每笔盈利_BP,capital_gain_avg_win_bp,2.271071428571463,2.394102564102591
平均每笔亏损_BP,capital_gain_avg_loss_bp,-1.6066666666666718,-1.5135714285715436
资本利得盈亏比,capital_gain_profit_loss_ratio,1.4135299347955117,1.581757239142696
最佳交易_BP,capital_gain_best_trade_bp,16.450000000000006,18.11
最差交易_BP,capital_gain_worst_trade_bp,-7.410000000000991,-9.469999999999999
平均每笔持有交易日,capital_gain_avg_holding_days,2.6341463414634148,2.6341463414634148
最长单笔持有交易日,capital_gain_max_holding_days,18,18
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-9.849999999998023,-21.21000000000192
资本利得最大回撤起点,capital_gain_max_drawdown_start,2022-08-04,2022-01-18
资本利得最大回撤终点,capital_gain_max_drawdown_end,2022-11-25,2022-11-30
最长连续亏损笔数,capital_gain_longest_losing_streak,7,7
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
