指标,字段,策略,基准
起始日期,start_date,2022-01-17,2022-01-17
结束日期,end_date,2026-07-20,2026-07-20
交易日数,trading_days,1090,1090
期末净值,final_nav,1.083815105793606,1.0421687435707447
累计收益率,total_return,0.08381510579360607,0.04216874357074474
年化收益率,annual_return,0.018799695649358572,0.009603743645114182
无风险利率_年化,risk_free_rate_annual,0.014,0.014
超额年化收益率,excess_annual_return,0.004799695649358572,-0.004396256354885818
年化波动率,annual_volatility,0.008190546869415007,0.008355705206974495
夏普比率,sharpe,0.5860042956693782,-0.5261382786956473
最大回撤,max_drawdown,-0.006529697247937838,-0.00926924340738966
最大回撤起点,max_drawdown_start,2024-11-12,2024-11-12
最大回撤终点,max_drawdown_end,2025-03-14,2025-03-11
Calmar比率,calmar,2.87910678482004,1.0360871133730127
日胜率_参考,win_rate,0.11467889908256881,0.09724770642201835
调仓周期数,signal_period_count,221,221
盈利调仓周期数,winning_signal_periods,34,27
调仓周期胜率,signal_period_win_rate,0.15384615384615385,0.12217194570135746
单周期平均收益,avg_signal_period_return,0.0003652151075779731,0.00018763453556510168
累计资本利得_BP（收益率变动）,capital_gain_total_bp,72.51999999999707,29.290000000000077
年化资本利得_BP,capital_gain_annualized_bp,16.78148760330511,6.77785123966944
资本利得交易笔数,capital_gain_trade_count,25,25
已平仓交易笔数,capital_gain_closed_trade_count,25,25
资本利得盈利笔数,capital_gain_winning_trades,22,14
资本利得亏损笔数,capital_gain_losing_trades,3,11
资本利得持平笔数,capital_gain_flat_trades,0,0
资本利得交易胜率,capital_gain_trade_win_rate,0.88,0.56
平均单笔资本利得_BP,capital_gain_avg_trade_bp,2.9007999999998835,1.1716000000000029
资本利得中位数_BP,capital_gain_median_trade_bp,2.5299999999989917,0.6399999999990091
平均每笔盈利_BP,capital_gain_avg_win_bp,3.7304545454544114,3.4450000000000034
平均每笔亏损_BP,capital_gain_avg_loss_bp,-3.183333333333325,-1.7218181818181784
资本利得盈亏比,capital_gain_profit_loss_ratio,1.171870537839085,2.000791974656817
最佳交易_BP,capital_gain_best_trade_bp,22.400000000000997,16.089999999999993
最差交易_BP,capital_gain_worst_trade_bp,-7.339999999999986,-3.3299999999999996
平均每笔持有交易日,capital_gain_avg_holding_days,7.2,7.2
最长单笔持有交易日,capital_gain_max_holding_days,29,29
资本利得最大回撤_BP,capital_gain_max_drawdown_bp,-8.039999999999992,-10.699999999999008
资本利得最大回撤起点,capital_gain_max_drawdown_start,2024-11-12,2024-11-12
资本利得最大回撤终点,capital_gain_max_drawdown_end,2025-03-14,2025-03-11
最长连续亏损笔数,capital_gain_longest_losing_streak,1,3
当前未平仓交易数,capital_gain_open_trade_count,0,0
当前未平仓资本利得_BP,capital_gain_open_trade_bp,0.0,0.0
capital_gain_bp_definition,capital_gain_bp_definition,收益率方向变动BP（不乘久期）,
asset_name,asset_name,10Y地方政府债,
